epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.12123,3.34355,4.24687,4.1226,0,0,0,0,4.46132,3.61214,4.10606,0.000407801,0.000407801,0.000407801
2,12.8802,2.93306,3.8977,3.72566,0,0,0,0,3.92128,3.96018,3.71268,0.000821747,0.000821747,0.000821747
3,19.8016,2.64728,3.59637,3.36377,0.01318,0.28513,0.02745,0.00674,2.99616,11.2952,3.07124,0.00123294,0.00123294,0.00123294
4,26.9397,2.4866,3.4204,3.10212,0.32194,0.19833,0.065,0.01861,2.66085,11.6117,2.63711,0.00123763,0.00123763,0.00123763
5,34.1116,2.34503,3.17544,2.92,0.27347,0.04961,0.01831,0.00395,3.24494,22.6712,3.59779,0.0012335,0.0012335,0.0012335
6,40.6433,2.18117,3.03402,2.76219,0.10204,0.23643,0.08758,0.02415,2.66465,4.34166,2.69525,0.00122937,0.00122937,0.00122937
7,47.4772,2.10127,2.89395,2.66311,0.18849,0.24812,0.14503,0.04888,2.27424,2.7611,2.43635,0.00122525,0.00122525,0.00122525
8,54.5604,1.98946,2.84442,2.60572,0.15001,0.40412,0.16362,0.05286,2.22199,3.54553,2.29227,0.00122112,0.00122112,0.00122112
9,61.4268,1.943,2.68409,2.54866,0.24394,0.29281,0.21175,0.0747,2.21398,2.46867,2.27907,0.001217,0.001217,0.001217
10,68.2549,1.89312,2.63282,2.50897,0.28511,0.39556,0.24417,0.08839,2.16607,2.61867,2.23782,0.00121287,0.00121287,0.00121287
11,75.0466,1.82591,2.49466,2.45954,0.18078,0.41811,0.21554,0.08039,2.16948,2.59432,2.2038,0.00120875,0.00120875,0.00120875
12,81.5296,1.82535,2.43626,2.44568,0.22676,0.43691,0.26419,0.10464,2.07903,2.27766,2.12384,0.00120462,0.00120462,0.00120462
13,88.3754,1.73078,2.37692,2.36485,0.24182,0.50359,0.27111,0.10533,2.10198,2.24865,2.19241,0.0012005,0.0012005,0.0012005
14,95.4564,1.73794,2.32795,2.34918,0.25455,0.46473,0.29299,0.11077,2.2632,2.25282,2.32948,0.00119637,0.00119637,0.00119637
15,102.335,1.6964,2.23316,2.27957,0.1649,0.46264,0.20107,0.07814,1.99715,3.02351,2.01335,0.00119225,0.00119225,0.00119225
16,108.809,1.6331,2.20594,2.24838,0.233,0.5497,0.28913,0.11537,2.13215,2.06603,2.18058,0.00118812,0.00118812,0.00118812
17,115.785,1.63659,2.14821,2.25094,0.23333,0.49103,0.30239,0.13424,1.9855,2.20492,1.95718,0.001184,0.001184,0.001184
18,122.605,1.60779,2.13417,2.22699,0.27989,0.52546,0.32005,0.15548,1.94508,1.93581,2.02571,0.00117988,0.00117988,0.00117988
19,129.369,1.57385,2.05615,2.1764,0.30918,0.51599,0.33271,0.16394,1.86394,1.88711,1.88467,0.00117575,0.00117575,0.00117575
20,136.32,1.53328,2.02546,2.12489,0.22496,0.48019,0.31839,0.15023,1.94732,2.12178,1.884,0.00117163,0.00117163,0.00117163
21,142.886,1.51345,1.98286,2.12033,0.28148,0.54751,0.32472,0.16186,1.83323,1.95116,1.84988,0.0011675,0.0011675,0.0011675
22,149.378,1.51782,1.94357,2.10639,0.30781,0.53148,0.33857,0.16812,1.83107,1.76192,1.79965,0.00116337,0.00116337,0.00116337
23,156.194,1.4475,1.911,2.06144,0.26819,0.58509,0.33113,0.16783,1.73782,1.93498,1.72457,0.00115925,0.00115925,0.00115925
24,162.666,1.46894,1.94519,2.03503,0.28662,0.52481,0.32767,0.17364,1.77339,1.78877,1.74428,0.00115513,0.00115513,0.00115513
25,169.459,1.47348,1.91762,2.05052,0.2886,0.67175,0.36644,0.1937,1.73901,1.75412,1.74407,0.001151,0.001151,0.001151
26,176.294,1.484,1.91358,2.05237,0.26269,0.64574,0.34077,0.17832,1.73666,1.90009,1.70761,0.00114688,0.00114688,0.00114688
27,182.835,1.46233,1.87501,2.01058,0.24564,0.63527,0.30837,0.1608,1.74059,1.83596,1.77236,0.00114275,0.00114275,0.00114275
28,189.302,1.4092,1.83889,2.00321,0.28667,0.43917,0.30669,0.15466,1.81136,1.94734,1.78858,0.00113863,0.00113863,0.00113863
29,195.792,1.38828,1.82434,1.98811,0.29221,0.59007,0.38554,0.20856,1.70169,1.67489,1.66837,0.0011345,0.0011345,0.0011345
30,202.671,1.36043,1.80679,1.94513,0.33715,0.63469,0.40405,0.21622,1.69871,1.65162,1.71579,0.00113038,0.00113038,0.00113038
31,209.509,1.38695,1.80598,1.94756,0.32844,0.64547,0.41896,0.22914,1.67351,1.62286,1.62809,0.00112625,0.00112625,0.00112625
32,216.384,1.32907,1.75956,1.91667,0.2745,0.55563,0.35432,0.18634,1.69334,1.87318,1.69644,0.00112213,0.00112213,0.00112213
33,223.018,1.32951,1.76338,1.87884,0.32608,0.62385,0.38677,0.20683,1.64976,1.64321,1.61472,0.001118,0.001118,0.001118
34,229.534,1.32301,1.73406,1.88161,0.35291,0.64582,0.41888,0.23405,1.60942,1.62838,1.59924,0.00111388,0.00111388,0.00111388
35,236.291,1.30103,1.71381,1.86137,0.30367,0.65939,0.39786,0.22146,1.62571,1.61385,1.6085,0.00110975,0.00110975,0.00110975
36,242.774,1.30718,1.68582,1.85787,0.28377,0.63516,0.39926,0.23201,1.61553,1.60717,1.57237,0.00110563,0.00110563,0.00110563
37,249.286,1.2781,1.69134,1.844,0.3631,0.6181,0.40794,0.21936,1.6761,1.59545,1.61672,0.0011015,0.0011015,0.0011015
38,255.765,1.28297,1.65805,1.82994,0.29287,0.67487,0.38096,0.21433,1.63237,1.67853,1.63469,0.00109738,0.00109738,0.00109738
39,262.377,1.25994,1.62644,1.83475,0.35623,0.5937,0.42952,0.24915,1.59307,1.48597,1.54597,0.00109325,0.00109325,0.00109325
40,269.248,1.27254,1.65964,1.82781,0.35407,0.65758,0.41951,0.23599,1.61991,1.55549,1.55335,0.00108913,0.00108913,0.00108913
41,275.724,1.24192,1.59251,1.8025,0.37189,0.619,0.43059,0.2485,1.56681,1.50245,1.55584,0.001085,0.001085,0.001085
42,282.251,1.25166,1.63634,1.78392,0.34616,0.6458,0.41484,0.24009,1.55063,1.48609,1.52758,0.00108088,0.00108088,0.00108088
43,288.746,1.20995,1.56463,1.76044,0.31658,0.68359,0.4049,0.22633,1.5795,1.54245,1.50279,0.00107675,0.00107675,0.00107675
44,295.401,1.24161,1.57517,1.79102,0.38221,0.67709,0.45109,0.24557,1.64439,1.44796,1.57531,0.00107263,0.00107263,0.00107263
45,301.955,1.24633,1.54181,1.78927,0.32006,0.60724,0.42975,0.24903,1.58452,1.48897,1.49539,0.0010685,0.0010685,0.0010685
46,308.598,1.22168,1.55837,1.7308,0.36767,0.6094,0.43932,0.24229,1.60609,1.52114,1.57826,0.00106437,0.00106437,0.00106437
47,315.146,1.19071,1.53243,1.7466,0.36678,0.56563,0.39939,0.2334,1.59238,1.61791,1.53687,0.00106025,0.00106025,0.00106025
48,321.66,1.20817,1.50811,1.73116,0.30529,0.6563,0.41387,0.24197,1.54334,1.63356,1.49355,0.00105612,0.00105612,0.00105612
49,328.149,1.17641,1.48325,1.71375,0.38659,0.67094,0.45509,0.26804,1.51552,1.42571,1.4359,0.001052,0.001052,0.001052
50,334.989,1.21227,1.52049,1.73665,0.41857,0.5898,0.47191,0.27441,1.55819,1.43655,1.51092,0.00104787,0.00104787,0.00104787
51,341.833,1.16106,1.4786,1.71735,0.46134,0.6066,0.50311,0.29626,1.55003,1.42019,1.48507,0.00104375,0.00104375,0.00104375
52,348.793,1.18389,1.49094,1.70953,0.37264,0.64515,0.48701,0.29419,1.44553,1.39027,1.38943,0.00103962,0.00103962,0.00103962
53,355.325,1.18245,1.47815,1.71035,0.37722,0.57292,0.45042,0.2639,1.50355,1.46708,1.42408,0.0010355,0.0010355,0.0010355
54,361.94,1.17099,1.48596,1.68309,0.44144,0.61146,0.49591,0.27998,1.52689,1.42341,1.46269,0.00103138,0.00103138,0.00103138
55,368.418,1.12594,1.44018,1.67849,0.49808,0.50639,0.4893,0.28614,1.54011,1.46047,1.45566,0.00102725,0.00102725,0.00102725
56,374.904,1.15672,1.44368,1.66174,0.39909,0.64172,0.47456,0.28142,1.51996,1.4276,1.44973,0.00102312,0.00102312,0.00102312
57,381.446,1.18608,1.4575,1.70058,0.40173,0.66248,0.45615,0.26959,1.50439,1.41904,1.4407,0.001019,0.001019,0.001019
58,388.096,1.13187,1.4219,1.68422,0.44144,0.57368,0.42365,0.24403,1.53385,1.60352,1.47228,0.00101488,0.00101488,0.00101488
59,394.603,1.13266,1.41312,1.65397,0.47749,0.59583,0.52433,0.32532,1.43796,1.35866,1.36761,0.00101075,0.00101075,0.00101075
60,401.531,1.09993,1.3575,1.63726,0.4074,0.63168,0.50046,0.29918,1.50209,1.38153,1.45239,0.00100663,0.00100663,0.00100663
61,408.029,1.11253,1.37918,1.64156,0.43382,0.6646,0.51453,0.30588,1.46728,1.34549,1.42284,0.0010025,0.0010025,0.0010025
62,414.542,1.13787,1.36551,1.649,0.3844,0.66845,0.50751,0.31561,1.43915,1.37641,1.37939,0.000998375,0.000998375,0.000998375
63,421.042,1.12387,1.36976,1.6339,0.43534,0.68886,0.55466,0.32826,1.47205,1.42405,1.39202,0.00099425,0.00099425,0.00099425
64,428.121,1.10526,1.3596,1.64031,0.41026,0.61668,0.54229,0.31467,1.50741,1.36633,1.4279,0.000990125,0.000990125,0.000990125
65,434.644,1.09971,1.36688,1.6089,0.38831,0.6295,0.48591,0.28548,1.47258,1.54141,1.37287,0.000986,0.000986,0.000986
66,441.123,1.07104,1.32234,1.60521,0.39444,0.71982,0.51067,0.31154,1.42653,1.3693,1.38323,0.000981875,0.000981875,0.000981875
67,447.595,1.09709,1.31931,1.63415,0.37861,0.60339,0.46009,0.27846,1.42391,1.48901,1.38373,0.00097775,0.00097775,0.00097775
68,454.144,1.10374,1.34049,1.64533,0.38033,0.66255,0.49772,0.30219,1.47468,1.42385,1.41325,0.000973625,0.000973625,0.000973625
69,460.622,1.09913,1.34711,1.60204,0.51862,0.63843,0.58354,0.34917,1.41253,1.26351,1.37068,0.0009695,0.0009695,0.0009695
70,467.437,1.08121,1.31098,1.61924,0.44768,0.68187,0.56586,0.33724,1.43575,1.24606,1.34133,0.000965375,0.000965375,0.000965375
71,474.054,1.07626,1.27272,1.59677,0.44349,0.59303,0.53082,0.31019,1.51391,1.38954,1.46807,0.00096125,0.00096125,0.00096125
72,480.669,1.0659,1.26856,1.59271,0.50931,0.63336,0.56657,0.33473,1.44695,1.31281,1.37276,0.000957125,0.000957125,0.000957125
73,487.207,1.06874,1.30001,1.59745,0.51437,0.66537,0.56376,0.34705,1.4349,1.30851,1.34586,0.000953,0.000953,0.000953
74,493.703,1.07969,1.29917,1.60637,0.54339,0.6946,0.61797,0.36382,1.44322,1.2659,1.35236,0.000948875,0.000948875,0.000948875
75,500.707,1.06792,1.27567,1.57144,0.43695,0.66832,0.58791,0.3586,1.3942,1.27298,1.32018,0.00094475,0.00094475,0.00094475
76,507.239,1.05031,1.24949,1.58474,0.46801,0.62614,0.5727,0.34141,1.41865,1.28688,1.31912,0.000940625,0.000940625,0.000940625
77,513.86,1.10435,1.27545,1.59572,0.53523,0.63931,0.57791,0.34068,1.44998,1.27654,1.34165,0.0009365,0.0009365,0.0009365
78,520.366,1.02719,1.20987,1.5617,0.61231,0.57221,0.5881,0.3526,1.41902,1.23046,1.29918,0.000932375,0.000932375,0.000932375
79,526.893,1.03158,1.22079,1.56222,0.54361,0.58223,0.60829,0.36426,1.43476,1.21737,1.35434,0.00092825,0.00092825,0.00092825
80,533.761,1.04689,1.21145,1.55747,0.5301,0.64712,0.59562,0.35458,1.40985,1.32835,1.34538,0.000924125,0.000924125,0.000924125
81,540.231,1.00117,1.18727,1.524,0.47984,0.64411,0.57463,0.35309,1.3871,1.3687,1.33583,0.00092,0.00092,0.00092
82,546.749,1.02738,1.2013,1.56527,0.54022,0.59881,0.58435,0.36099,1.3491,1.26434,1.26144,0.000915875,0.000915875,0.000915875
83,553.195,1.06472,1.20033,1.55906,0.5114,0.60429,0.56933,0.34888,1.38651,1.3031,1.2818,0.00091175,0.00091175,0.00091175
84,559.756,1.01498,1.15693,1.50011,0.57223,0.6705,0.62901,0.38514,1.38153,1.20824,1.2628,0.000907625,0.000907625,0.000907625
85,566.713,1.03154,1.19989,1.54679,0.48866,0.67497,0.57079,0.34324,1.40513,1.46128,1.29333,0.0009035,0.0009035,0.0009035
86,573.238,1.02122,1.18596,1.52197,0.55379,0.65888,0.601,0.36264,1.41589,1.243,1.32243,0.000899375,0.000899375,0.000899375
87,579.669,1.02567,1.18395,1.53869,0.62976,0.64151,0.66517,0.40478,1.37677,1.21915,1.28511,0.00089525,0.00089525,0.00089525
88,586.682,1.01707,1.15619,1.52709,0.66992,0.62654,0.64491,0.3744,1.44824,1.21563,1.35739,0.000891125,0.000891125,0.000891125
89,593.156,1.02162,1.17745,1.5356,0.64006,0.67725,0.67618,0.40525,1.39042,1.13303,1.33589,0.000887,0.000887,0.000887
90,600.059,1.00333,1.15754,1.51617,0.47927,0.73948,0.58774,0.36121,1.39684,1.2321,1.26988,0.000882875,0.000882875,0.000882875
91,606.507,1.03369,1.13526,1.53027,0.58344,0.69225,0.64547,0.38981,1.39355,1.17907,1.27481,0.00087875,0.00087875,0.00087875
92,612.945,1.05477,1.14144,1.55485,0.56198,0.6005,0.62654,0.38576,1.3935,1.23993,1.31949,0.000874625,0.000874625,0.000874625
93,619.389,1.01321,1.15775,1.51967,0.42921,0.75009,0.58949,0.36139,1.38113,1.32331,1.29461,0.0008705,0.0008705,0.0008705
94,625.874,0.97466,1.08348,1.48591,0.61987,0.61891,0.6297,0.37915,1.41781,1.25238,1.30871,0.000866375,0.000866375,0.000866375
95,632.286,1.00121,1.09411,1.49434,0.62476,0.63043,0.65208,0.40175,1.36473,1.15734,1.26592,0.00086225,0.00086225,0.00086225
96,638.93,0.98515,1.1265,1.49055,0.52424,0.62917,0.62355,0.39117,1.35954,1.2286,1.25245,0.000858125,0.000858125,0.000858125
97,645.418,0.98585,1.10516,1.48425,0.49346,0.6424,0.56901,0.33952,1.38884,1.49538,1.29466,0.000854,0.000854,0.000854
98,651.861,1.01346,1.09776,1.50751,0.56905,0.67829,0.64349,0.38221,1.39668,1.23338,1.3113,0.000849875,0.000849875,0.000849875
99,658.305,0.99332,1.09693,1.51428,0.53521,0.5753,0.56515,0.33292,1.46103,1.34422,1.37987,0.00084575,0.00084575,0.00084575
100,664.754,0.98708,1.07001,1.48899,0.57213,0.70314,0.66258,0.41566,1.36402,1.16231,1.29519,0.000841625,0.000841625,0.000841625
101,671.546,0.98781,1.10861,1.51973,0.65772,0.65801,0.65979,0.39942,1.38085,1.19194,1.26849,0.0008375,0.0008375,0.0008375
102,678.323,0.95743,1.06804,1.46582,0.62498,0.66959,0.67179,0.41895,1.37274,1.15658,1.26976,0.000833375,0.000833375,0.000833375
103,685.235,0.96277,1.05748,1.48625,0.56725,0.68969,0.66831,0.40918,1.39609,1.16512,1.28664,0.00082925,0.00082925,0.00082925
104,691.724,0.95142,1.03798,1.47112,0.62765,0.65826,0.68115,0.42271,1.39468,1.11648,1.29853,0.000825125,0.000825125,0.000825125
105,698.712,0.93988,1.04765,1.46076,0.54831,0.7166,0.6341,0.38299,1.41959,1.17957,1.31912,0.000821,0.000821,0.000821
106,705.208,0.94794,1.04699,1.48178,0.64842,0.657,0.64418,0.39428,1.39638,1.23893,1.2903,0.000816875,0.000816875,0.000816875
107,711.658,0.9626,1.05118,1.47496,0.65806,0.67803,0.7039,0.4366,1.35767,1.12198,1.25147,0.00081275,0.00081275,0.00081275
108,718.661,0.94693,1.02351,1.46071,0.60894,0.52669,0.60949,0.38,1.37702,1.34445,1.27388,0.000808625,0.000808625,0.000808625
109,725.259,0.92861,0.98541,1.46143,0.64487,0.61633,0.65513,0.4018,1.37222,1.29219,1.28445,0.0008045,0.0008045,0.0008045
110,731.743,0.95476,1.01588,1.45232,0.55437,0.73005,0.64309,0.39788,1.34528,1.20819,1.26308,0.000800375,0.000800375,0.000800375
111,738.246,0.98264,1.03431,1.45919,0.718,0.68237,0.69492,0.42104,1.37974,1.18013,1.30763,0.00079625,0.00079625,0.00079625
112,744.717,0.95363,1.01544,1.43893,0.74664,0.63952,0.72454,0.43677,1.41178,1.11161,1.31966,0.000792125,0.000792125,0.000792125
113,751.497,0.95414,1.00008,1.44104,0.68935,0.6788,0.707,0.44002,1.36579,1.07504,1.26158,0.000788,0.000788,0.000788
114,758.314,0.93742,0.99963,1.45082,0.67386,0.64375,0.68642,0.4286,1.37271,1.15643,1.24046,0.000783875,0.000783875,0.000783875
115,764.887,0.93662,0.97977,1.43742,0.70893,0.61109,0.65297,0.399,1.38159,1.22007,1.25591,0.00077975,0.00077975,0.00077975
116,771.364,0.93585,0.99325,1.45783,0.72017,0.60107,0.618,0.37312,1.39078,1.43842,1.2928,0.000775625,0.000775625,0.000775625
117,777.875,0.90916,0.95854,1.43297,0.69396,0.63647,0.6852,0.41589,1.37111,1.14606,1.27297,0.0007715,0.0007715,0.0007715
118,784.475,0.94532,1.00312,1.44957,0.67058,0.67486,0.71314,0.44253,1.34974,1.08002,1.25807,0.000767375,0.000767375,0.000767375
119,791.292,0.93186,0.98973,1.43482,0.62046,0.66588,0.63091,0.37456,1.38485,1.22898,1.31278,0.00076325,0.00076325,0.00076325
120,797.787,0.94642,0.99722,1.43336,0.66213,0.63324,0.69112,0.4358,1.37851,1.13987,1.28663,0.000759125,0.000759125,0.000759125
121,804.384,0.94141,0.98368,1.43834,0.69026,0.63135,0.68441,0.43147,1.35897,1.11332,1.24663,0.000755,0.000755,0.000755
122,810.907,0.93603,0.97028,1.45439,0.62472,0.68338,0.68282,0.42965,1.33809,1.19919,1.24979,0.000750875,0.000750875,0.000750875
123,817.363,0.88895,0.91669,1.41531,0.66858,0.63323,0.68428,0.4263,1.36205,1.13237,1.25622,0.00074675,0.00074675,0.00074675
124,823.851,0.91757,0.92006,1.41157,0.65381,0.70869,0.70998,0.43614,1.38532,1.09772,1.27472,0.000742625,0.000742625,0.000742625
125,830.385,0.90883,0.9067,1.4266,0.71512,0.62846,0.70369,0.44097,1.34183,1.07567,1.23441,0.0007385,0.0007385,0.0007385
126,836.883,0.87564,0.90615,1.39389,0.68216,0.66096,0.66004,0.41097,1.34773,1.16298,1.25601,0.000734375,0.000734375,0.000734375
127,843.47,0.9127,0.93784,1.41646,0.59624,0.6875,0.66851,0.4189,1.36731,1.13565,1.25856,0.00073025,0.00073025,0.00073025
