epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,251.636,1.04877,1.44483,1.49953,0.429,0.63548,0.49044,0.36466,0.97814,1.51085,1.41873,0.00112013,0.00112013,0.00112013
54,256.087,1.05181,1.40981,1.51177,0.45481,0.63446,0.49003,0.35371,0.99516,1.43985,1.45972,0.00111763,0.00111763,0.00111763
55,260.515,1.05626,1.43906,1.50578,0.45858,0.64821,0.50942,0.37616,1.00057,1.39215,1.45171,0.00111513,0.00111513,0.00111513
56,265.639,1.04966,1.35072,1.50125,0.46037,0.63548,0.4758,0.34733,1.01498,1.41285,1.45186,0.00111264,0.00111264,0.00111264
57,270.162,1.00823,1.35706,1.46737,0.48342,0.64185,0.54991,0.41538,0.97754,1.36554,1.42137,0.00111014,0.00111014,0.00111014
58,275.283,1.04324,1.39798,1.49327,0.36726,0.60977,0.44951,0.32598,0.96864,1.6198,1.41072,0.00110764,0.00110764,0.00110764
59,280.052,1.01705,1.33423,1.47241,0.38038,0.65038,0.49356,0.36829,0.96788,1.43878,1.41972,0.00110515,0.00110515,0.00110515
60,284.585,1.02461,1.34585,1.48424,0.4653,0.63542,0.52466,0.3875,0.99134,1.38333,1.42385,0.00110265,0.00110265,0.00110265
61,289.199,1.04697,1.37533,1.49788,0.44396,0.59814,0.48841,0.35087,1.04087,1.44303,1.48347,0.00110015,0.00110015,0.00110015
62,293.781,1.01757,1.34286,1.47707,0.47144,0.64922,0.55541,0.4038,1.03044,1.41989,1.4616,0.00109765,0.00109765,0.00109765
63,298.276,1.02008,1.34221,1.47154,0.47862,0.62389,0.51891,0.38232,0.97869,1.33004,1.44007,0.00109515,0.00109515,0.00109515
64,302.841,1.00115,1.28543,1.45603,0.44447,0.61088,0.52581,0.3911,0.97008,1.46462,1.39559,0.00109266,0.00109266,0.00109266
65,307.263,0.98635,1.336,1.46208,0.34784,0.6488,0.43765,0.31861,0.99769,1.78553,1.43835,0.00109016,0.00109016,0.00109016
66,311.729,0.99707,1.31909,1.45474,0.52069,0.65493,0.55538,0.41584,0.98271,1.33694,1.4298,0.00108766,0.00108766,0.00108766
67,316.656,0.9959,1.31376,1.46218,0.48673,0.64599,0.54882,0.40798,0.98963,1.29813,1.42838,0.00108517,0.00108517,0.00108517
68,321.238,0.96992,1.26542,1.43822,0.45483,0.55963,0.50126,0.36664,0.9805,1.63148,1.40719,0.00108267,0.00108267,0.00108267
69,325.934,0.98061,1.27897,1.43916,0.44304,0.59528,0.51093,0.37196,1.0032,1.43655,1.43789,0.00108017,0.00108017,0.00108017
70,330.356,1.01627,1.29366,1.45843,0.48438,0.68816,0.59019,0.45503,0.92424,1.25264,1.37483,0.00107767,0.00107767,0.00107767
71,336.318,0.95604,1.23342,1.40491,0.53974,0.60175,0.57685,0.44269,0.96063,1.33596,1.40714,0.00107518,0.00107518,0.00107518
72,340.765,1.00189,1.27682,1.44617,0.55182,0.61158,0.59019,0.45108,0.92499,1.29151,1.36704,0.00107268,0.00107268,0.00107268
73,345.214,0.99746,1.24435,1.44906,0.44407,0.60589,0.47887,0.33067,1.14696,1.6964,1.605,0.00107018,0.00107018,0.00107018
74,349.779,0.96077,1.23662,1.42256,0.50383,0.59816,0.56885,0.42804,0.95125,1.3869,1.37935,0.00106768,0.00106768,0.00106768
75,354.265,0.93981,1.17945,1.39116,0.42528,0.65069,0.52377,0.40399,0.86813,1.50513,1.31837,0.00106518,0.00106518,0.00106518
76,358.716,0.94288,1.1833,1.40804,0.60553,0.65213,0.63868,0.49752,0.91138,1.24405,1.33626,0.00106269,0.00106269,0.00106269
77,363.872,0.95878,1.2123,1.40665,0.52502,0.58818,0.56092,0.42659,0.93572,1.40478,1.36522,0.00106019,0.00106019,0.00106019
78,368.341,0.9773,1.2246,1.42059,0.57375,0.64916,0.62296,0.47572,0.90409,1.23312,1.37018,0.00105769,0.00105769,0.00105769
79,372.978,0.95261,1.21857,1.41793,0.53321,0.59784,0.56696,0.43836,0.92708,1.40889,1.35791,0.0010552,0.0010552,0.0010552
80,377.508,0.95497,1.20924,1.41,0.60559,0.57177,0.60052,0.45792,0.92863,1.3307,1.36735,0.0010527,0.0010527,0.0010527
81,381.996,0.93493,1.15891,1.39051,0.54327,0.62263,0.61591,0.45989,0.94483,1.26162,1.3793,0.0010502,0.0010502,0.0010502
82,386.468,0.96228,1.18838,1.41623,0.51319,0.61209,0.5804,0.43583,0.96899,1.38301,1.38145,0.0010477,0.0010477,0.0010477
83,390.864,0.95481,1.14184,1.42073,0.64117,0.58898,0.61082,0.46354,0.95696,1.31704,1.38624,0.00104521,0.00104521,0.00104521
84,395.365,0.94381,1.16025,1.40409,0.57393,0.54632,0.55779,0.42081,0.925,1.38081,1.37027,0.00104271,0.00104271,0.00104271
85,399.767,0.92501,1.12412,1.39392,0.55543,0.631,0.59392,0.45128,0.90903,1.33612,1.35451,0.00104021,0.00104021,0.00104021
86,404.349,0.92923,1.09656,1.39536,0.54087,0.64442,0.62074,0.47368,0.95059,1.25381,1.36411,0.00103771,0.00103771,0.00103771
87,408.769,0.9132,1.11912,1.37758,0.61617,0.57096,0.57732,0.43728,0.93778,1.34695,1.37253,0.00103522,0.00103522,0.00103522
88,413.278,0.8731,1.08,1.35093,0.52286,0.63184,0.58825,0.45292,0.92868,1.4551,1.35674,0.00103272,0.00103272,0.00103272
89,417.774,0.92886,1.13213,1.38231,0.59641,0.62429,0.59162,0.45482,0.91284,1.34353,1.33087,0.00103022,0.00103022,0.00103022
90,422.207,0.8945,1.08482,1.36039,0.46475,0.52212,0.49418,0.36375,1.04534,1.65892,1.47044,0.00102772,0.00102772,0.00102772
91,426.636,0.91602,1.10005,1.3857,0.47837,0.63638,0.56785,0.44092,0.9248,1.42469,1.35171,0.00102523,0.00102523,0.00102523
92,431.107,0.89311,1.07341,1.36243,0.58639,0.58756,0.59409,0.45725,0.92771,1.37077,1.36344,0.00102273,0.00102273,0.00102273
93,435.585,0.91067,1.10576,1.36547,0.58754,0.62292,0.5999,0.46834,0.87594,1.27956,1.33024,0.00102023,0.00102023,0.00102023
94,440.115,0.91361,1.08399,1.3782,0.61941,0.63663,0.6348,0.48811,0.92946,1.27056,1.37452,0.00101773,0.00101773,0.00101773
95,444.636,0.9071,1.07023,1.3683,0.59833,0.66497,0.65687,0.48896,0.97034,1.23113,1.38928,0.00101523,0.00101523,0.00101523
96,449.366,0.90659,1.04327,1.36914,0.58243,0.65192,0.62941,0.48284,0.88371,1.29061,1.3254,0.00101274,0.00101274,0.00101274
97,454.315,0.90885,1.08911,1.37039,0.59346,0.64762,0.62469,0.47955,0.90241,1.27322,1.35888,0.00101024,0.00101024,0.00101024
98,458.862,0.88368,1.02834,1.34628,0.46427,0.6115,0.54963,0.41948,0.92751,1.51652,1.35601,0.00100774,0.00100774,0.00100774
99,463.192,0.90698,1.04735,1.37004,0.61876,0.6581,0.64581,0.50618,0.86941,1.1888,1.33025,0.00100525,0.00100525,0.00100525
100,468.265,0.88106,1.03821,1.34075,0.65576,0.609,0.63597,0.49216,0.88633,1.22523,1.31994,0.00100275,0.00100275,0.00100275
101,472.782,0.89434,1.04879,1.36166,0.55821,0.65417,0.62178,0.48348,0.87406,1.24693,1.33203,0.00100025,0.00100025,0.00100025
102,477.197,0.85705,1.01275,1.32431,0.65307,0.62785,0.645,0.49667,0.91133,1.24765,1.35616,0.000997753,0.000997753,0.000997753
103,481.619,0.88003,1.02002,1.34381,0.59591,0.54669,0.56731,0.43191,0.91059,1.44211,1.36192,0.000995255,0.000995255,0.000995255
104,486.077,0.85549,0.97957,1.32493,0.53387,0.67991,0.64721,0.50849,0.87242,1.20177,1.31762,0.000992758,0.000992758,0.000992758
105,491.008,0.87686,1.02328,1.34222,0.64584,0.50966,0.60601,0.45181,1.02499,1.36115,1.44813,0.00099026,0.00099026,0.00099026
106,496.277,0.86448,0.98012,1.33609,0.64318,0.59217,0.64846,0.50087,0.85471,1.19234,1.31774,0.000987763,0.000987763,0.000987763
107,500.715,0.87095,0.99239,1.34412,0.58593,0.68133,0.62997,0.49234,0.90594,1.27665,1.31587,0.000985265,0.000985265,0.000985265
108,505.273,0.86462,1.00082,1.33633,0.66451,0.64912,0.67623,0.52898,0.8717,1.21562,1.31859,0.000982768,0.000982768,0.000982768
109,510.088,0.84614,1.00568,1.31618,0.65102,0.65157,0.67185,0.51474,0.90617,1.23361,1.3744,0.00098027,0.00098027,0.00098027
110,514.614,0.86667,0.99002,1.33474,0.64203,0.66921,0.6636,0.51635,0.87219,1.1763,1.32606,0.000977773,0.000977773,0.000977773
111,519.049,0.85027,0.94768,1.31498,0.66908,0.5787,0.62366,0.48646,0.85704,1.30179,1.29121,0.000975275,0.000975275,0.000975275
112,523.493,0.85121,0.94746,1.31254,0.61958,0.60965,0.64923,0.50898,0.87475,1.29184,1.3275,0.000972778,0.000972778,0.000972778
113,527.971,0.85921,0.99072,1.31739,0.60622,0.66908,0.66021,0.51754,0.88825,1.2625,1.32326,0.00097028,0.00097028,0.00097028
114,532.571,0.84366,0.95487,1.30544,0.55746,0.69184,0.65259,0.50709,0.87867,1.33716,1.33061,0.000967782,0.000967782,0.000967782
115,537.068,0.84937,0.95341,1.32998,0.55454,0.68147,0.62554,0.48183,0.89537,1.29382,1.32702,0.000965285,0.000965285,0.000965285
116,541.896,0.85901,0.94427,1.31593,0.64148,0.64575,0.66716,0.51958,0.86429,1.23121,1.3226,0.000962787,0.000962787,0.000962787
117,546.36,0.85365,0.93731,1.32588,0.63203,0.58213,0.63805,0.49639,0.86069,1.36544,1.31647,0.00096029,0.00096029,0.00096029
118,550.788,0.83411,0.94153,1.29829,0.65366,0.60024,0.6383,0.50218,0.86224,1.25643,1.31973,0.000957793,0.000957793,0.000957793
119,555.201,0.80903,0.93546,1.29119,0.56353,0.6323,0.57587,0.44893,0.8635,1.42595,1.3206,0.000955295,0.000955295,0.000955295
120,560.068,0.83409,0.95285,1.30626,0.63444,0.57482,0.57319,0.45441,0.88301,1.40938,1.31833,0.000952797,0.000952797,0.000952797
121,564.564,0.83577,0.91507,1.3049,0.5982,0.6516,0.6433,0.50189,0.89216,1.28159,1.33292,0.0009503,0.0009503,0.0009503
122,569.089,0.81507,0.91892,1.28258,0.61381,0.60923,0.62912,0.49746,0.88288,1.32834,1.32668,0.000947803,0.000947803,0.000947803
123,573.582,0.80887,0.90593,1.28982,0.70304,0.6065,0.6587,0.51663,0.85428,1.28518,1.29046,0.000945305,0.000945305,0.000945305
124,577.992,0.8183,0.89214,1.29804,0.5283,0.64186,0.59957,0.47366,0.85134,1.43321,1.3087,0.000942807,0.000942807,0.000942807
125,582.447,0.82643,0.88349,1.28975,0.59683,0.62424,0.60983,0.48402,0.85385,1.39426,1.29413,0.00094031,0.00094031,0.00094031
126,586.953,0.80882,0.86494,1.28219,0.72527,0.60073,0.69066,0.54093,0.88846,1.16945,1.33156,0.000937812,0.000937812,0.000937812
127,591.939,0.78718,0.89777,1.27217,0.70669,0.5813,0.66812,0.52812,0.83717,1.25154,1.29497,0.000935315,0.000935315,0.000935315
128,596.441,0.79411,0.84524,1.27382,0.67458,0.59698,0.66095,0.5226,0.8599,1.28962,1.31319,0.000932818,0.000932818,0.000932818
129,600.865,0.82294,0.89994,1.28616,0.59585,0.57179,0.61018,0.48976,0.86362,1.51855,1.29991,0.00093032,0.00093032,0.00093032
130,605.33,0.8051,0.87406,1.278,0.64861,0.6401,0.64054,0.50978,0.82509,1.21735,1.29276,0.000927822,0.000927822,0.000927822
131,609.753,0.80073,0.87657,1.2774,0.65905,0.6457,0.67647,0.52572,0.86947,1.13259,1.31176,0.000925325,0.000925325,0.000925325
132,614.181,0.80518,0.8465,1.27967,0.66027,0.6788,0.67311,0.53051,0.87526,1.28318,1.31144,0.000922827,0.000922827,0.000922827
133,618.701,0.79673,0.85977,1.27852,0.72386,0.64669,0.70441,0.56381,0.83287,1.14618,1.29921,0.00092033,0.00092033,0.00092033
134,623.827,0.77975,0.82825,1.25026,0.68253,0.63169,0.64663,0.5091,0.86113,1.25459,1.3046,0.000917832,0.000917832,0.000917832
135,628.444,0.79358,0.84754,1.25696,0.6345,0.66386,0.6742,0.535,0.85084,1.296,1.2814,0.000915335,0.000915335,0.000915335
136,633.071,0.80517,0.88109,1.27322,0.67782,0.63606,0.67397,0.53129,0.86771,1.21758,1.29519,0.000912837,0.000912837,0.000912837
137,637.62,0.76768,0.81446,1.24855,0.65144,0.63612,0.64745,0.50436,0.87318,1.29736,1.30978,0.00091034,0.00091034,0.00091034
138,642.041,0.79214,0.83523,1.28013,0.69155,0.65893,0.68462,0.54376,0.83226,1.16736,1.2786,0.000907843,0.000907843,0.000907843
139,646.47,0.77216,0.82456,1.24734,0.64737,0.67767,0.70748,0.55989,0.85802,1.15964,1.30182,0.000905345,0.000905345,0.000905345
140,650.988,0.78731,0.85186,1.25683,0.61717,0.62121,0.63072,0.48095,0.94747,1.4087,1.37611,0.000902847,0.000902847,0.000902847
141,655.929,0.75237,0.8085,1.24004,0.64898,0.63044,0.65,0.51094,0.85623,1.28066,1.29656,0.00090035,0.00090035,0.00090035
142,660.416,0.77382,0.79679,1.25248,0.68296,0.63739,0.68887,0.55783,0.80181,1.12323,1.26166,0.000897852,0.000897852,0.000897852
143,664.837,0.77505,0.81862,1.25448,0.71508,0.59602,0.65394,0.51493,0.83716,1.28313,1.29758,0.000895355,0.000895355,0.000895355
144,669.38,0.7634,0.79224,1.24694,0.70236,0.61639,0.6781,0.53915,0.84083,1.15183,1.28813,0.000892858,0.000892858,0.000892858
145,673.802,0.7773,0.79559,1.24969,0.62205,0.67891,0.69855,0.55528,0.85025,1.22021,1.29871,0.00089036,0.00089036,0.00089036
146,678.247,0.77425,0.79431,1.23885,0.72482,0.57707,0.64926,0.51509,0.85664,1.25909,1.29859,0.000887862,0.000887862,0.000887862
147,682.811,0.76009,0.76508,1.23429,0.60944,0.62645,0.65065,0.51636,0.87155,1.2452,1.31973,0.000885365,0.000885365,0.000885365
148,687.321,0.79636,0.82465,1.25876,0.61316,0.68467,0.63429,0.49638,0.87064,1.30289,1.31133,0.000882868,0.000882868,0.000882868
149,691.796,0.77319,0.83104,1.25933,0.68493,0.65391,0.68454,0.54795,0.82057,1.15047,1.27527,0.00088037,0.00088037,0.00088037
150,696.375,0.75374,0.85618,1.24203,0.63176,0.66171,0.65571,0.51767,0.86135,1.23901,1.28323,0.000877872,0.000877872,0.000877872
151,700.929,0.77033,0.83019,1.25241,0.67766,0.64105,0.67376,0.53281,0.84012,1.22121,1.28774,0.000875375,0.000875375,0.000875375
152,705.428,0.76564,0.76967,1.24594,0.67966,0.64663,0.67544,0.53887,0.85009,1.18489,1.27472,0.000872877,0.000872877,0.000872877
153,709.833,0.76021,0.78511,1.23639,0.66746,0.62839,0.65367,0.51224,0.86762,1.24858,1.30322,0.00087038,0.00087038,0.00087038
154,714.429,0.76268,0.79962,1.23882,0.719,0.60442,0.68212,0.54379,0.84404,1.20742,1.27755,0.000867883,0.000867883,0.000867883
155,718.897,0.75711,0.79745,1.23666,0.62446,0.63134,0.6432,0.51096,0.82206,1.18515,1.2675,0.000865385,0.000865385,0.000865385
156,723.322,0.74525,0.78482,1.2291,0.69625,0.59683,0.66934,0.53243,0.8408,1.2366,1.29157,0.000862887,0.000862887,0.000862887
157,727.903,0.76264,0.79514,1.2422,0.73873,0.64544,0.69135,0.56109,0.80772,1.11326,1.24845,0.00086039,0.00086039,0.00086039
158,732.37,0.73784,0.76849,1.2299,0.63386,0.66505,0.65738,0.52427,0.83412,1.33233,1.26393,0.000857893,0.000857893,0.000857893
159,736.807,0.76635,0.75612,1.2321,0.67465,0.63077,0.64297,0.51112,0.84945,1.30582,1.2819,0.000855395,0.000855395,0.000855395
160,741.235,0.75695,0.75469,1.23591,0.7221,0.57319,0.68019,0.53934,0.84924,1.14868,1.30913,0.000852897,0.000852897,0.000852897
161,745.65,0.74007,0.75883,1.22511,0.68872,0.61465,0.66278,0.52034,0.84926,1.23677,1.28156,0.0008504,0.0008504,0.0008504
162,750.115,0.73692,0.75341,1.21935,0.64725,0.66631,0.68775,0.54881,0.81182,1.16967,1.26137,0.000847902,0.000847902,0.000847902
163,754.612,0.74614,0.75171,1.23808,0.64496,0.73763,0.69618,0.5583,0.82381,1.08551,1.28134,0.000845405,0.000845405,0.000845405
164,759.527,0.71593,0.72101,1.21307,0.62703,0.61112,0.65311,0.51851,0.84641,1.2548,1.28199,0.000842908,0.000842908,0.000842908
165,763.966,0.72072,0.74083,1.21427,0.60534,0.65507,0.60475,0.48124,0.83841,1.3737,1.28329,0.00084041,0.00084041,0.00084041
166,768.538,0.73345,0.77129,1.22162,0.69229,0.62644,0.67338,0.52734,0.86778,1.22605,1.31008,0.000837912,0.000837912,0.000837912
167,772.997,0.73624,0.73926,1.20995,0.66244,0.6597,0.68858,0.54702,0.85688,1.13388,1.29737,0.000835415,0.000835415,0.000835415
168,777.614,0.7618,0.77105,1.23984,0.6084,0.7222,0.67362,0.53782,0.82316,1.21777,1.27327,0.000832917,0.000832917,0.000832917
169,782.115,0.74263,0.75804,1.23014,0.66607,0.65739,0.65828,0.5256,0.82588,1.19917,1.27295,0.00083042,0.00083042,0.00083042
170,786.578,0.77034,0.78426,1.2334,0.69271,0.66064,0.68256,0.543,0.82986,1.17551,1.29859,0.000827922,0.000827922,0.000827922
171,790.928,0.73516,0.76146,1.21766,0.71659,0.64904,0.68382,0.54773,0.81081,1.18339,1.26429,0.000825425,0.000825425,0.000825425
172,795.394,0.7389,0.75061,1.23014,0.67701,0.69525,0.67107,0.52497,0.86114,1.18347,1.29987,0.000822927,0.000822927,0.000822927
173,799.774,0.73482,0.76712,1.2268,0.66978,0.61354,0.63797,0.50689,0.84898,1.34362,1.28668,0.00082043,0.00082043,0.00082043
174,804.273,0.72828,0.73435,1.21397,0.683,0.65456,0.6872,0.5515,0.81278,1.10262,1.27243,0.000817933,0.000817933,0.000817933
175,808.718,0.69122,0.68826,1.1832,0.64769,0.67283,0.70424,0.56213,0.85788,1.23961,1.30414,0.000815435,0.000815435,0.000815435
176,813.483,0.71719,0.72367,1.21671,0.68813,0.69551,0.70535,0.56079,0.8374,1.15305,1.28206,0.000812937,0.000812937,0.000812937
177,818.096,0.74977,0.72039,1.219,0.63681,0.64411,0.66587,0.53409,0.80917,1.26705,1.25525,0.00081044,0.00081044,0.00081044
178,822.552,0.7388,0.72391,1.23019,0.75392,0.61502,0.68536,0.54572,0.83615,1.19452,1.28998,0.000807943,0.000807943,0.000807943
179,827.062,0.717,0.72814,1.19879,0.68844,0.62889,0.65046,0.51808,0.82682,1.24433,1.26094,0.000805445,0.000805445,0.000805445
180,831.53,0.70411,0.6895,1.19234,0.67944,0.62786,0.68233,0.54453,0.83605,1.25661,1.28111,0.000802947,0.000802947,0.000802947
181,835.953,0.71773,0.71762,1.207,0.69225,0.63725,0.68337,0.53556,0.85044,1.20935,1.26891,0.00080045,0.00080045,0.00080045
182,840.44,0.71753,0.71935,1.21075,0.71068,0.63321,0.67886,0.54097,0.83389,1.16224,1.27403,0.000797952,0.000797952,0.000797952
183,844.863,0.71701,0.72297,1.21916,0.70709,0.66463,0.699,0.56111,0.8236,1.13535,1.2628,0.000795455,0.000795455,0.000795455
184,849.255,0.70916,0.71729,1.2042,0.67842,0.636,0.69161,0.55678,0.82289,1.24324,1.27776,0.000792958,0.000792958,0.000792958
185,853.75,0.70235,0.70846,1.21248,0.71316,0.59164,0.64054,0.51382,0.81385,1.30212,1.27821,0.00079046,0.00079046,0.00079046
186,858.356,0.71724,0.71009,1.2107,0.66953,0.66113,0.66933,0.5328,0.82398,1.1739,1.27861,0.000787962,0.000787962,0.000787962
