epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,371.219,1.04888,1.44148,1.48524,0.46803,0.65143,0.51753,0.39465,0.92242,1.33162,1.36439,0.00112625,0.00112625,0.00112625
52,377.483,1.06237,1.43608,1.51194,0.4649,0.63772,0.55519,0.413,0.98112,1.33761,1.42278,0.00112378,0.00112378,0.00112378
53,387.267,1.05732,1.41785,1.50187,0.44074,0.66818,0.52603,0.39082,0.96511,1.32964,1.40904,0.0011213,0.0011213,0.0011213
54,392.901,1.04809,1.3896,1.48893,0.49949,0.66279,0.55131,0.42503,0.91654,1.27017,1.35703,0.00111882,0.00111882,0.00111882
55,398.82,1.02038,1.36354,1.47445,0.44505,0.71496,0.5558,0.40973,0.96955,1.36707,1.38741,0.00111635,0.00111635,0.00111635
56,404.221,1.01623,1.37142,1.46195,0.45107,0.65594,0.53074,0.39698,0.9524,1.32004,1.38054,0.00111388,0.00111388,0.00111388
57,409.734,1.02351,1.3688,1.47196,0.4499,0.6631,0.53126,0.4086,0.88452,1.27785,1.32529,0.0011114,0.0011114,0.0011114
58,415.179,1.01995,1.36194,1.46127,0.44884,0.62058,0.46918,0.35027,0.91552,1.53614,1.37727,0.00110892,0.00110892,0.00110892
59,420.598,0.98164,1.3473,1.44019,0.4585,0.65403,0.53989,0.41881,0.88756,1.31782,1.35487,0.00110645,0.00110645,0.00110645
60,426.037,0.98302,1.30764,1.43203,0.47187,0.67732,0.52905,0.39083,0.93531,1.39772,1.36625,0.00110397,0.00110397,0.00110397
61,431.445,1.01233,1.33123,1.45361,0.4397,0.65071,0.56754,0.438,0.86371,1.35678,1.33641,0.0011015,0.0011015,0.0011015
62,438.173,0.9981,1.32241,1.4513,0.45939,0.66057,0.57142,0.43704,0.89149,1.26302,1.34503,0.00109903,0.00109903,0.00109903
63,443.874,0.98597,1.32185,1.44499,0.48604,0.57983,0.54908,0.41422,0.90747,1.42017,1.36083,0.00109655,0.00109655,0.00109655
64,449.564,0.95581,1.29213,1.40376,0.53577,0.57812,0.55621,0.41382,0.90459,1.27754,1.368,0.00109408,0.00109408,0.00109408
65,454.973,0.97889,1.28293,1.41319,0.40565,0.60096,0.51443,0.39552,0.88915,1.60364,1.3343,0.0010916,0.0010916,0.0010916
66,460.727,0.96224,1.23488,1.40533,0.61733,0.59003,0.60916,0.46987,0.85051,1.26226,1.31369,0.00108913,0.00108913,0.00108913
67,467.002,0.99314,1.27013,1.43026,0.45213,0.73458,0.56671,0.43823,0.85632,1.29713,1.29855,0.00108665,0.00108665,0.00108665
68,472.591,0.99614,1.28971,1.44128,0.61649,0.53979,0.58309,0.45375,0.8489,1.27275,1.31179,0.00108417,0.00108417,0.00108417
69,478.205,0.96847,1.28555,1.41641,0.54032,0.68727,0.6149,0.47157,0.89545,1.19125,1.32539,0.0010817,0.0010817,0.0010817
70,484.149,0.95866,1.26121,1.41464,0.59482,0.68151,0.65246,0.48966,0.87503,1.19819,1.34321,0.00107923,0.00107923,0.00107923
71,490.232,0.94209,1.20921,1.38985,0.43623,0.66161,0.53293,0.40798,0.87969,1.44188,1.31616,0.00107675,0.00107675,0.00107675
72,497.132,0.93453,1.21183,1.37455,0.60582,0.59409,0.60956,0.47069,0.87333,1.29219,1.32169,0.00107427,0.00107427,0.00107427
73,502.893,0.95223,1.24792,1.40368,0.56736,0.7031,0.66146,0.50236,0.85508,1.19092,1.30011,0.0010718,0.0010718,0.0010718
74,508.705,0.95835,1.21932,1.40888,0.60014,0.67976,0.68147,0.53057,0.83962,1.11852,1.28581,0.00106933,0.00106933,0.00106933
75,514.557,0.93169,1.20072,1.38569,0.60329,0.65344,0.65361,0.51722,0.81413,1.14927,1.2649,0.00106685,0.00106685,0.00106685
76,520.12,0.93713,1.19712,1.38566,0.52501,0.69952,0.61356,0.48037,0.8259,1.18845,1.28412,0.00106437,0.00106437,0.00106437
77,526.084,0.97541,1.24269,1.41418,0.56026,0.64022,0.63818,0.49829,0.83271,1.20608,1.28718,0.0010619,0.0010619,0.0010619
78,531.538,0.93328,1.16936,1.37643,0.59503,0.63307,0.65256,0.51042,0.81372,1.17191,1.27298,0.00105942,0.00105942,0.00105942
79,536.937,0.92762,1.1605,1.37639,0.64187,0.62652,0.62949,0.48595,0.86623,1.10972,1.32482,0.00105695,0.00105695,0.00105695
80,542.279,0.93168,1.15341,1.39539,0.54723,0.71191,0.65169,0.49289,0.84143,1.21861,1.29548,0.00105448,0.00105448,0.00105448
81,547.864,0.89579,1.12523,1.34827,0.48666,0.74047,0.64556,0.49861,0.84614,1.19331,1.30508,0.001052,0.001052,0.001052
82,553.397,0.91742,1.15152,1.36248,0.52479,0.6667,0.60836,0.47493,0.84444,1.31565,1.28506,0.00104952,0.00104952,0.00104952
83,559.106,0.90906,1.15212,1.36333,0.55886,0.65718,0.64854,0.51353,0.81961,1.10806,1.27128,0.00104705,0.00104705,0.00104705
84,564.447,0.9005,1.10284,1.33796,0.61534,0.65405,0.63997,0.49222,0.86813,1.17401,1.30198,0.00104458,0.00104458,0.00104458
85,570.711,0.92551,1.13558,1.38124,0.55232,0.68882,0.64316,0.5072,0.83785,1.18816,1.27551,0.0010421,0.0010421,0.0010421
86,576.398,0.91796,1.13812,1.36751,0.49701,0.57161,0.5555,0.42265,0.84153,1.48426,1.28223,0.00103962,0.00103962,0.00103962
87,581.785,0.91324,1.1391,1.36438,0.57402,0.6634,0.66786,0.5311,0.82587,1.22595,1.27215,0.00103715,0.00103715,0.00103715
88,587.645,0.89979,1.12172,1.35196,0.60074,0.67795,0.65545,0.50341,0.87372,1.15744,1.32108,0.00103468,0.00103468,0.00103468
89,593.024,0.90222,1.1191,1.3488,0.65854,0.63398,0.66916,0.52034,0.84418,1.13254,1.28024,0.0010322,0.0010322,0.0010322
90,599.108,0.87401,1.10624,1.33093,0.52751,0.69597,0.65261,0.50814,0.83529,1.26356,1.28948,0.00102972,0.00102972,0.00102972
91,604.475,0.88279,1.08882,1.33947,0.6259,0.67459,0.66733,0.52546,0.82189,1.09592,1.26788,0.00102725,0.00102725,0.00102725
92,610.242,0.90875,1.09866,1.3542,0.61276,0.69292,0.68192,0.53694,0.81622,1.08165,1.27202,0.00102478,0.00102478,0.00102478
93,616.019,0.87275,1.08507,1.342,0.56776,0.70424,0.69008,0.55258,0.78795,1.05405,1.25261,0.0010223,0.0010223,0.0010223
94,622.493,0.87976,1.03904,1.32155,0.6117,0.65084,0.66536,0.5092,0.86494,1.136,1.29413,0.00101983,0.00101983,0.00101983
95,627.844,0.87176,1.05231,1.32929,0.57944,0.65053,0.65869,0.51867,0.83454,1.14761,1.27621,0.00101735,0.00101735,0.00101735
96,633.664,0.90365,1.0985,1.34205,0.54873,0.67333,0.63373,0.49455,0.82371,1.15257,1.30318,0.00101488,0.00101488,0.00101488
97,639.068,0.86755,1.05153,1.32336,0.49566,0.63717,0.59814,0.47344,0.80265,1.25551,1.23706,0.0010124,0.0010124,0.0010124
98,644.411,0.89144,1.04754,1.34236,0.64383,0.67394,0.68096,0.52434,0.81456,1.07649,1.28582,0.00100993,0.00100993,0.00100993
99,650.384,0.86894,1.05613,1.32479,0.55948,0.66898,0.63497,0.491,0.81943,1.19248,1.26601,0.00100745,0.00100745,0.00100745
100,656.691,0.87298,1.04654,1.31588,0.67406,0.66328,0.66585,0.52212,0.8167,1.12145,1.26287,0.00100497,0.00100497,0.00100497
101,662.077,0.88765,1.07256,1.34589,0.68481,0.67526,0.67877,0.51415,0.83807,1.13655,1.30289,0.0010025,0.0010025,0.0010025
102,667.446,0.84476,1.02371,1.31585,0.59018,0.69527,0.65263,0.51982,0.80901,1.22653,1.26143,0.00100003,0.00100003,0.00100003
103,672.946,0.84572,1.0401,1.31179,0.66322,0.65703,0.6927,0.54258,0.81934,1.071,1.25954,0.00099755,0.00099755,0.00099755
104,678.398,0.84499,1.00478,1.29778,0.74933,0.59021,0.71,0.55695,0.81142,1.00785,1.25089,0.000995075,0.000995075,0.000995075
105,684.459,0.84848,1.0023,1.3063,0.65541,0.67043,0.68719,0.54782,0.80588,1.06457,1.2496,0.0009926,0.0009926,0.0009926
106,690.053,0.85436,1.0107,1.30941,0.64377,0.65488,0.67002,0.53424,0.81874,1.24981,1.28541,0.000990125,0.000990125,0.000990125
107,695.437,0.8503,0.99806,1.31833,0.68243,0.63043,0.71936,0.57897,0.78548,1.03396,1.2469,0.00098765,0.00098765,0.00098765
108,701.373,0.8453,0.97442,1.30564,0.70332,0.63176,0.69787,0.55394,0.78494,1.01615,1.23166,0.000985175,0.000985175,0.000985175
109,706.887,0.8419,0.94939,1.30172,0.59031,0.67331,0.66874,0.52982,0.81937,1.1807,1.26695,0.0009827,0.0009827,0.0009827
110,712.245,0.83764,0.98758,1.29845,0.65158,0.67977,0.68245,0.54264,0.79557,1.073,1.26244,0.000980225,0.000980225,0.000980225
111,717.587,0.81952,0.96566,1.28027,0.66845,0.62531,0.70478,0.55689,0.8052,1.13776,1.26817,0.00097775,0.00097775,0.00097775
112,722.974,0.8259,0.9688,1.28813,0.64512,0.70335,0.70801,0.55986,0.79752,1.05697,1.24842,0.000975275,0.000975275,0.000975275
113,728.326,0.82945,0.96979,1.28745,0.66858,0.69587,0.72343,0.5812,0.77128,1.05906,1.23539,0.0009728,0.0009728,0.0009728
114,734.123,0.84444,0.98131,1.29388,0.74803,0.64946,0.71728,0.57913,0.79337,1.02788,1.25382,0.000970325,0.000970325,0.000970325
115,739.576,0.82985,0.93177,1.28167,0.68924,0.72465,0.73453,0.58394,0.80699,0.93872,1.25601,0.00096785,0.00096785,0.00096785
116,745.435,0.83419,0.9726,1.2932,0.61891,0.69797,0.67411,0.54493,0.76414,1.04386,1.22513,0.000965375,0.000965375,0.000965375
117,751.001,0.80915,0.92115,1.2751,0.58938,0.72343,0.69885,0.55036,0.80271,1.03615,1.25327,0.0009629,0.0009629,0.0009629
118,756.275,0.8157,0.96406,1.28125,0.55927,0.6577,0.65277,0.52135,0.79033,1.27389,1.2478,0.000960425,0.000960425,0.000960425
119,761.509,0.80161,0.94146,1.27653,0.63508,0.65743,0.66359,0.5236,0.79581,1.16519,1.2506,0.00095795,0.00095795,0.00095795
120,766.938,0.80018,0.91315,1.26133,0.64812,0.6737,0.67927,0.54853,0.78192,1.06234,1.23341,0.000955475,0.000955475,0.000955475
121,772.77,0.82988,0.95089,1.28786,0.67099,0.62402,0.69937,0.54078,0.8424,1.08495,1.29732,0.000953,0.000953,0.000953
122,778.063,0.83553,0.95876,1.29632,0.69457,0.65408,0.7135,0.57339,0.76208,0.99215,1.23373,0.000950525,0.000950525,0.000950525
123,783.473,0.78959,0.90587,1.25731,0.5365,0.64563,0.64744,0.50397,0.82901,1.36627,1.28318,0.00094805,0.00094805,0.00094805
124,788.912,0.81299,0.89027,1.26976,0.65774,0.66599,0.7026,0.54845,0.79806,1.05343,1.26664,0.000945575,0.000945575,0.000945575
125,794.297,0.81179,0.90114,1.27409,0.71924,0.65344,0.72473,0.56739,0.80907,0.98295,1.26037,0.0009431,0.0009431,0.0009431
126,799.748,0.78563,0.87996,1.24959,0.6681,0.70727,0.7205,0.57622,0.7863,1.05859,1.25376,0.000940625,0.000940625,0.000940625
127,805.188,0.80079,0.88362,1.26927,0.76493,0.64704,0.72071,0.56289,0.82658,1.10634,1.27985,0.00093815,0.00093815,0.00093815
128,810.572,0.80914,0.91718,1.27827,0.77597,0.64854,0.71601,0.57029,0.79225,1.03361,1.25666,0.000935675,0.000935675,0.000935675
129,815.938,0.81037,0.90511,1.26557,0.74842,0.63453,0.70296,0.55577,0.81109,1.02083,1.26986,0.0009332,0.0009332,0.0009332
130,821.398,0.81961,0.89791,1.28053,0.73854,0.65658,0.72889,0.57876,0.78966,0.95255,1.26914,0.000930725,0.000930725,0.000930725
131,826.669,0.80592,0.90242,1.27541,0.73353,0.64119,0.69035,0.54849,0.80043,1.08632,1.27176,0.00092825,0.00092825,0.00092825
132,832.063,0.82588,0.90198,1.28681,0.56073,0.68319,0.63763,0.49985,0.78946,1.17417,1.26629,0.000925775,0.000925775,0.000925775
133,837.543,0.80128,0.86032,1.26642,0.66066,0.66565,0.69692,0.55712,0.78665,1.04883,1.23948,0.0009233,0.0009233,0.0009233
134,842.927,0.79347,0.88941,1.26622,0.7655,0.60482,0.71446,0.57286,0.769,1.04455,1.22661,0.000920825,0.000920825,0.000920825
135,848.301,0.78365,0.87587,1.25229,0.5647,0.71373,0.69117,0.56444,0.77388,1.09801,1.23285,0.00091835,0.00091835,0.00091835
136,853.995,0.78571,0.83877,1.25097,0.67323,0.61236,0.66761,0.53239,0.78475,1.2629,1.25234,0.000915875,0.000915875,0.000915875
137,859.455,0.78824,0.8504,1.25568,0.70931,0.62063,0.69783,0.55584,0.7913,1.09807,1.26324,0.0009134,0.0009134,0.0009134
138,864.918,0.75571,0.83119,1.23574,0.55638,0.71602,0.67994,0.53483,0.80862,1.09389,1.27978,0.000910925,0.000910925,0.000910925
139,870.313,0.78217,0.86779,1.25016,0.70301,0.64531,0.71785,0.5684,0.79793,1.0021,1.26277,0.00090845,0.00090845,0.00090845
140,875.89,0.79127,0.85436,1.27094,0.68054,0.68829,0.72949,0.58961,0.77316,0.96648,1.22491,0.000905975,0.000905975,0.000905975
141,881.803,0.77721,0.84827,1.23969,0.65961,0.63252,0.69316,0.55083,0.76372,1.13298,1.23673,0.0009035,0.0009035,0.0009035
142,887.172,0.78428,0.84646,1.24827,0.67777,0.63169,0.69155,0.55852,0.76738,1.1226,1.21604,0.000901025,0.000901025,0.000901025
143,892.496,0.7627,0.82627,1.23787,0.68418,0.65053,0.69922,0.56139,0.80054,1.04268,1.2495,0.00089855,0.00089855,0.00089855
144,897.83,0.77756,0.82552,1.24698,0.72352,0.66859,0.73642,0.58734,0.80505,0.98004,1.26267,0.000896075,0.000896075,0.000896075
145,903.213,0.7737,0.85778,1.24126,0.63928,0.67153,0.70844,0.55752,0.78764,1.07709,1.23401,0.0008936,0.0008936,0.0008936
146,908.661,0.76505,0.8416,1.23252,0.69329,0.69578,0.74923,0.60619,0.77504,0.9452,1.23628,0.000891125,0.000891125,0.000891125
147,914.493,0.75956,0.83044,1.22383,0.66448,0.68215,0.73058,0.59034,0.74016,0.99267,1.20052,0.00088865,0.00088865,0.00088865
148,919.846,0.76999,0.83621,1.23631,0.70883,0.62574,0.70199,0.56013,0.7798,1.09067,1.24248,0.000886175,0.000886175,0.000886175
149,925.662,0.74818,0.79601,1.23349,0.70573,0.67206,0.70681,0.56161,0.79147,1.14138,1.2435,0.0008837,0.0008837,0.0008837
150,931.03,0.75628,0.80297,1.22829,0.70774,0.61307,0.70668,0.56231,0.76435,1.05455,1.22656,0.000881225,0.000881225,0.000881225
151,936.38,0.74453,0.81215,1.22548,0.68461,0.63307,0.68511,0.54984,0.76166,1.07104,1.23857,0.00087875,0.00087875,0.00087875
152,941.828,0.75124,0.81012,1.22402,0.63474,0.6641,0.68713,0.55296,0.76411,1.07278,1.23261,0.000876275,0.000876275,0.000876275
153,947.219,0.76957,0.82544,1.23413,0.74335,0.6251,0.71476,0.57074,0.76099,1.0249,1.20537,0.0008738,0.0008738,0.0008738
154,952.521,0.74993,0.82067,1.21779,0.61416,0.69508,0.68009,0.54522,0.80038,1.22594,1.23296,0.000871325,0.000871325,0.000871325
155,957.8,0.74478,0.80932,1.21834,0.70927,0.65973,0.68967,0.55811,0.78608,1.12896,1.24413,0.00086885,0.00086885,0.00086885
156,963.18,0.74714,0.80199,1.23753,0.67585,0.66267,0.7241,0.58767,0.74629,1.01668,1.19782,0.000866375,0.000866375,0.000866375
157,968.456,0.7444,0.78957,1.21972,0.61269,0.70691,0.69911,0.55957,0.77988,1.08699,1.2221,0.0008639,0.0008639,0.0008639
158,974.5,0.73953,0.79803,1.21505,0.68064,0.69488,0.7308,0.5896,0.73717,0.98707,1.2067,0.000861425,0.000861425,0.000861425
159,979.859,0.74104,0.78995,1.22007,0.69927,0.664,0.72288,0.57437,0.79539,1.05371,1.23761,0.00085895,0.00085895,0.00085895
160,985.658,0.75704,0.80138,1.22254,0.71309,0.68588,0.72422,0.58389,0.75014,1.01347,1.20646,0.000856475,0.000856475,0.000856475
161,991.195,0.73629,0.76802,1.22666,0.73946,0.62103,0.72567,0.58627,0.74449,1.02931,1.20652,0.000854,0.000854,0.000854
162,996.513,0.76635,0.81285,1.23039,0.61553,0.70466,0.70809,0.56432,0.78286,1.06161,1.24591,0.000851525,0.000851525,0.000851525
163,1001.88,0.73115,0.74998,1.21298,0.76563,0.59226,0.71027,0.57637,0.75541,1.05069,1.21414,0.00084905,0.00084905,0.00084905
164,1008.77,0.73285,0.76399,1.21151,0.67892,0.66989,0.70608,0.57767,0.74375,1.0318,1.19904,0.000846575,0.000846575,0.000846575
165,1014.36,0.73709,0.78874,1.22992,0.66626,0.67876,0.70417,0.57059,0.7733,1.12789,1.23103,0.0008441,0.0008441,0.0008441
166,1020.61,0.71371,0.76914,1.20269,0.6138,0.7234,0.73643,0.60171,0.74404,1.02097,1.21705,0.000841625,0.000841625,0.000841625
167,1025.98,0.73028,0.7666,1.21346,0.73265,0.63839,0.71277,0.57966,0.76342,1.04805,1.22637,0.00083915,0.00083915,0.00083915
168,1031.34,0.73722,0.77756,1.21292,0.6914,0.64093,0.69158,0.56866,0.72388,1.07018,1.18475,0.000836675,0.000836675,0.000836675
169,1036.73,0.73817,0.78082,1.21591,0.65928,0.74245,0.73554,0.60016,0.74697,0.98508,1.21201,0.0008342,0.0008342,0.0008342
170,1042.08,0.73201,0.76595,1.21231,0.66759,0.71627,0.73945,0.60297,0.75093,0.96644,1.21136,0.000831725,0.000831725,0.000831725
171,1048.59,0.71752,0.76269,1.20008,0.68354,0.66522,0.70465,0.57726,0.75398,1.05811,1.21209,0.00082925,0.00082925,0.00082925
172,1054.22,0.71252,0.74431,1.19418,0.77272,0.62542,0.72426,0.59031,0.75842,1.03206,1.22692,0.000826775,0.000826775,0.000826775
173,1060.35,0.73822,0.75096,1.21799,0.69157,0.63256,0.69339,0.56055,0.76902,1.05534,1.23082,0.0008243,0.0008243,0.0008243
174,1065.99,0.72944,0.74994,1.20647,0.70361,0.71565,0.73345,0.59068,0.77238,1.01946,1.21899,0.000821825,0.000821825,0.000821825
175,1071.56,0.708,0.71539,1.19194,0.77462,0.66795,0.74451,0.60803,0.7442,0.92951,1.20983,0.00081935,0.00081935,0.00081935
176,1078.21,0.70615,0.71249,1.19267,0.75001,0.639,0.71677,0.58545,0.75047,1.06475,1.21495,0.000816875,0.000816875,0.000816875
177,1083.71,0.70342,0.71375,1.18588,0.70243,0.65275,0.7093,0.57688,0.77164,1.06066,1.23302,0.0008144,0.0008144,0.0008144
178,1089.09,0.72509,0.76224,1.20091,0.73896,0.67988,0.72304,0.58342,0.76865,1.07584,1.21548,0.000811925,0.000811925,0.000811925
179,1094.46,0.69942,0.70899,1.1794,0.62664,0.74044,0.74094,0.60222,0.74015,1.01171,1.19515,0.00080945,0.00080945,0.00080945
180,1099.77,0.72531,0.73117,1.20786,0.73306,0.69515,0.74407,0.60623,0.73392,0.99276,1.19842,0.000806975,0.000806975,0.000806975
181,1105.06,0.70487,0.70616,1.18567,0.70357,0.68834,0.70125,0.58148,0.73406,1.06695,1.20362,0.0008045,0.0008045,0.0008045
182,1110.5,0.7134,0.73794,1.19737,0.71937,0.64732,0.6994,0.57428,0.73964,1.04787,1.20946,0.000802025,0.000802025,0.000802025
183,1115.77,0.68582,0.71352,1.16564,0.76404,0.66791,0.73174,0.59512,0.74868,1.01817,1.20724,0.00079955,0.00079955,0.00079955
184,1121.54,0.72507,0.74295,1.20031,0.73757,0.69233,0.76564,0.62708,0.74154,0.91001,1.20585,0.000797075,0.000797075,0.000797075
185,1127.4,0.69227,0.70015,1.16883,0.70273,0.66726,0.71971,0.58843,0.73993,0.97393,1.20924,0.0007946,0.0007946,0.0007946
186,1132.71,0.7111,0.72573,1.1916,0.77107,0.58294,0.72134,0.57614,0.77587,1.03205,1.24608,0.000792125,0.000792125,0.000792125
