epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,630.769,1.16159,1.60677,1.61248,0.38724,0.65784,0.4348,0.31733,1.01792,1.61134,1.4683,0.0011476,0.0011476,0.0011476
43,647.218,1.12231,1.55987,1.59043,0.41351,0.61263,0.49054,0.35105,1.04312,1.50001,1.494,0.0011451,0.0011451,0.0011451
44,662.873,1.13549,1.54232,1.5953,0.36566,0.60122,0.43778,0.30534,1.10443,1.55745,1.58541,0.00114261,0.00114261,0.00114261
45,677.767,1.13077,1.55246,1.58403,0.38216,0.61256,0.42948,0.28979,1.14666,1.65947,1.57142,0.00114011,0.00114011,0.00114011
46,691.792,1.11497,1.51454,1.57654,0.39987,0.64075,0.43864,0.31956,1.03232,1.52398,1.4992,0.00113761,0.00113761,0.00113761
47,705.979,1.10434,1.49815,1.55532,0.46728,0.57061,0.45797,0.3142,1.20882,1.6365,1.60656,0.00113512,0.00113512,0.00113512
48,720.386,1.09859,1.50655,1.55935,0.49665,0.57522,0.45965,0.33713,1.03884,1.54629,1.49693,0.00113262,0.00113262,0.00113262
49,735.777,1.0674,1.46927,1.54395,0.45528,0.58348,0.46266,0.3183,1.08302,1.57001,1.50233,0.00113012,0.00113012,0.00113012
50,749.917,1.07744,1.46504,1.55309,0.373,0.6369,0.44815,0.32359,1.03583,1.63654,1.45541,0.00112762,0.00112762,0.00112762
51,765.267,1.08947,1.49543,1.54654,0.40929,0.68706,0.50822,0.36486,1.01496,1.40597,1.45184,0.00112513,0.00112513,0.00112513
52,779.196,1.03875,1.42295,1.50353,0.42153,0.68888,0.47109,0.34695,1.00794,1.45017,1.46729,0.00112263,0.00112263,0.00112263
53,793.657,1.04877,1.44483,1.49953,0.429,0.63548,0.49044,0.36466,0.97814,1.51085,1.41873,0.00112013,0.00112013,0.00112013
54,807.397,1.05181,1.40981,1.51177,0.45481,0.63446,0.49003,0.35371,0.99516,1.43985,1.45972,0.00111763,0.00111763,0.00111763
