epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,464.404,1.19276,1.66882,1.72348,0.38817,0.56599,0.38499,0.27043,1.17271,1.86706,1.62226,0.0011476,0.0011476,0.0011476
43,476.039,1.19268,1.63163,1.72766,0.37465,0.59891,0.38267,0.27032,1.11223,1.71396,1.58287,0.0011451,0.0011451,0.0011451
44,488.459,1.16416,1.60776,1.70302,0.36188,0.61679,0.43713,0.31294,1.08456,1.54197,1.5443,0.00114261,0.00114261,0.00114261
45,501.196,1.15546,1.58692,1.68606,0.36459,0.5587,0.38655,0.27711,1.11413,1.75937,1.59074,0.00114011,0.00114011,0.00114011
46,512.939,1.13317,1.55542,1.66118,0.33723,0.52522,0.35321,0.24299,1.12747,1.8008,1.57594,0.00113761,0.00113761,0.00113761
47,524.85,1.14421,1.57737,1.66721,0.27654,0.52523,0.31968,0.22686,1.15229,2.11481,1.59591,0.00113512,0.00113512,0.00113512
48,537.384,1.14547,1.58507,1.66788,0.41541,0.59772,0.41564,0.29973,1.07109,1.82384,1.52931,0.00113262,0.00113262,0.00113262
49,549.157,1.11232,1.53843,1.64336,0.43284,0.56,0.45183,0.31825,1.07894,1.63729,1.53246,0.00113012,0.00113012,0.00113012
50,563.087,1.09444,1.51169,1.6326,0.4184,0.68926,0.50638,0.35803,1.12308,1.48572,1.56255,0.00112762,0.00112762,0.00112762
51,576.85,1.14488,1.53243,1.67057,0.4322,0.65779,0.49418,0.35998,1.05566,1.46102,1.49388,0.00112513,0.00112513,0.00112513
52,588.502,1.08723,1.47504,1.62874,0.48485,0.67843,0.51723,0.38684,0.98794,1.36093,1.46273,0.00112263,0.00112263,0.00112263
53,600.905,1.09158,1.48592,1.62178,0.44864,0.62446,0.48125,0.35741,0.99499,1.52818,1.48018,0.00112013,0.00112013,0.00112013
54,612.686,1.08929,1.45863,1.62832,0.46965,0.63774,0.50676,0.37129,1.07071,1.43056,1.50006,0.00111763,0.00111763,0.00111763
55,624.74,1.08813,1.48938,1.62003,0.4192,0.64304,0.46861,0.3434,1.00744,1.55126,1.45624,0.00111513,0.00111513,0.00111513
56,636.774,1.10778,1.46147,1.62448,0.44781,0.65037,0.51766,0.37468,1.05493,1.42442,1.48493,0.00111264,0.00111264,0.00111264
57,647.33,1.04094,1.42538,1.57245,0.48394,0.67965,0.546,0.41638,0.98213,1.36119,1.44298,0.00111014,0.00111014,0.00111014
58,660.538,1.07235,1.46416,1.60111,0.50734,0.62425,0.55621,0.40649,1.0306,1.38696,1.47419,0.00110764,0.00110764,0.00110764
59,672.375,1.03493,1.39277,1.5556,0.40157,0.62279,0.4845,0.35198,1.06871,1.54353,1.52571,0.00110515,0.00110515,0.00110515
60,684.412,1.04384,1.41994,1.56889,0.47387,0.6666,0.53826,0.40117,0.99168,1.36375,1.44893,0.00110265,0.00110265,0.00110265
61,696.558,1.05216,1.41163,1.57676,0.4084,0.68792,0.5125,0.38235,0.98483,1.38928,1.43502,0.00110015,0.00110015,0.00110015
62,707.465,1.04989,1.36492,1.56279,0.48321,0.56103,0.51377,0.3872,0.95849,1.45556,1.41447,0.00109765,0.00109765,0.00109765
63,720.051,1.06393,1.3861,1.57094,0.43154,0.54924,0.44474,0.32049,1.02284,1.72839,1.47222,0.00109515,0.00109515,0.00109515
64,730.547,1.02751,1.37149,1.54742,0.48332,0.67706,0.53736,0.40288,0.97856,1.3495,1.42596,0.00109266,0.00109266,0.00109266
65,743.696,1.0208,1.39183,1.55497,0.37062,0.60843,0.4474,0.32825,1.01263,1.61906,1.45213,0.00109016,0.00109016,0.00109016
66,755.485,1.0271,1.37851,1.54391,0.46306,0.66933,0.47347,0.35454,0.98842,1.58343,1.43504,0.00108766,0.00108766,0.00108766
67,767.488,1.02456,1.40139,1.55882,0.45605,0.67309,0.52552,0.38763,1.00104,1.40114,1.43375,0.00108517,0.00108517,0.00108517
68,779.896,0.99549,1.32832,1.53904,0.39248,0.59018,0.45282,0.33777,0.99003,1.72683,1.41477,0.00108267,0.00108267,0.00108267
69,791.706,0.98594,1.33875,1.51782,0.48295,0.62922,0.55787,0.41523,0.97871,1.34181,1.43255,0.00108017,0.00108017,0.00108017
70,803.414,1.03171,1.34818,1.53537,0.52636,0.6454,0.59495,0.44517,0.94783,1.303,1.39725,0.00107767,0.00107767,0.00107767
71,813.919,1.01074,1.29911,1.50716,0.54517,0.61978,0.58048,0.44548,0.93699,1.32798,1.37035,0.00107518,0.00107518,0.00107518
72,825.927,1.00809,1.35961,1.53229,0.51933,0.58312,0.58125,0.43315,0.97302,1.32593,1.39923,0.00107268,0.00107268,0.00107268
73,837.382,1.00307,1.28227,1.52304,0.44073,0.61666,0.509,0.38571,0.9541,1.56753,1.39301,0.00107018,0.00107018,0.00107018
74,849.615,0.98223,1.28452,1.50188,0.47488,0.62315,0.55666,0.41451,0.98015,1.3804,1.40726,0.00106768,0.00106768,0.00106768
75,861.46,0.96056,1.25658,1.49227,0.48063,0.60141,0.54107,0.41519,0.9165,1.423,1.36234,0.00106518,0.00106518,0.00106518
76,873.43,0.96431,1.22754,1.48591,0.506,0.66052,0.5824,0.44903,0.93252,1.31438,1.37846,0.00106269,0.00106269,0.00106269
77,884.145,0.96826,1.2363,1.48122,0.52276,0.66398,0.61128,0.45401,0.98916,1.31099,1.4263,0.00106019,0.00106019,0.00106019
78,895.773,1.02397,1.28195,1.5275,0.53259,0.5449,0.57562,0.43823,0.92612,1.37864,1.38682,0.00105769,0.00105769,0.00105769
79,908.909,0.98683,1.26719,1.50901,0.46986,0.58033,0.51772,0.38885,0.94571,1.5029,1.39723,0.0010552,0.0010552,0.0010552
80,920.725,0.97093,1.25787,1.48528,0.56394,0.63968,0.62549,0.47958,0.90716,1.25615,1.36054,0.0010527,0.0010527,0.0010527
81,932.73,0.95685,1.21659,1.47743,0.71668,0.55412,0.64232,0.48555,0.91758,1.24645,1.37565,0.0010502,0.0010502,0.0010502
82,944.829,0.97819,1.24346,1.49643,0.46349,0.60996,0.5215,0.39127,0.93694,1.46899,1.37533,0.0010477,0.0010477,0.0010477
83,956.532,0.94925,1.20247,1.49447,0.63956,0.61515,0.6471,0.49069,0.96182,1.20683,1.39524,0.00104521,0.00104521,0.00104521
84,968.185,0.93945,1.20198,1.45829,0.52232,0.59073,0.57161,0.43405,0.96752,1.40662,1.41369,0.00104271,0.00104271,0.00104271
