epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,306.87,1.18886,1.42242,1.67046,0.60091,0.61567,0.61848,0.356,1.48036,1.29794,1.37943,0.00114853,0.00114853,0.00114853
43,314.185,1.16004,1.35115,1.66095,0.42407,0.67982,0.57834,0.33883,1.49527,1.41662,1.39533,0.00114605,0.00114605,0.00114605
44,321.153,1.15885,1.39055,1.66324,0.58013,0.63145,0.61001,0.36282,1.46643,1.3309,1.36137,0.00114357,0.00114357,0.00114357
45,328.589,1.14678,1.35019,1.65392,0.51779,0.68106,0.6331,0.37295,1.47549,1.28285,1.38998,0.0011411,0.0011411,0.0011411
46,335.918,1.16357,1.32614,1.61758,0.51404,0.57924,0.57252,0.32072,1.55033,1.40514,1.45587,0.00113863,0.00113863,0.00113863
47,342.978,1.15219,1.3365,1.6581,0.64005,0.5917,0.61159,0.35972,1.46294,1.33588,1.36896,0.00113615,0.00113615,0.00113615
48,349.962,1.13344,1.29607,1.6129,0.63878,0.60803,0.62891,0.3672,1.43106,1.26991,1.33475,0.00113368,0.00113368,0.00113368
49,356.971,1.14153,1.29766,1.63117,0.55877,0.62986,0.61314,0.36058,1.50206,1.3229,1.38035,0.0011312,0.0011312,0.0011312
50,363.89,1.16073,1.36088,1.64461,0.55372,0.6119,0.60205,0.36625,1.48187,1.34936,1.36184,0.00112873,0.00112873,0.00112873
51,370.954,1.13069,1.2923,1.63767,0.61877,0.62333,0.66474,0.3838,1.49788,1.2442,1.42544,0.00112625,0.00112625,0.00112625
52,378.535,1.13722,1.27718,1.60222,0.50524,0.68156,0.62458,0.35984,1.47844,1.54428,1.39202,0.00112378,0.00112378,0.00112378
53,385.512,1.114,1.27902,1.60967,0.56171,0.6224,0.61465,0.36379,1.48951,1.28582,1.40828,0.0011213,0.0011213,0.0011213
54,392.44,1.10355,1.26168,1.58995,0.59449,0.62798,0.66449,0.39921,1.40992,1.23423,1.31177,0.00111882,0.00111882,0.00111882
55,399.746,1.0684,1.22499,1.57086,0.66844,0.59496,0.66171,0.40303,1.42767,1.22247,1.3155,0.00111635,0.00111635,0.00111635
56,407.075,1.08622,1.21361,1.54932,0.58092,0.56822,0.61049,0.36667,1.45079,1.30338,1.32662,0.00111388,0.00111388,0.00111388
57,414.151,1.1061,1.22715,1.57668,0.54211,0.65893,0.62568,0.36693,1.45986,1.29064,1.37735,0.0011114,0.0011114,0.0011114
58,421.102,1.07004,1.20257,1.57055,0.66988,0.55424,0.63737,0.38364,1.4572,1.28949,1.32665,0.00110892,0.00110892,0.00110892
59,428.036,1.06756,1.18831,1.54944,0.66549,0.60571,0.63853,0.39164,1.40694,1.29251,1.30876,0.00110645,0.00110645,0.00110645
60,435.002,1.04311,1.1493,1.53763,0.64113,0.6348,0.67669,0.41473,1.42006,1.21202,1.34553,0.00110397,0.00110397,0.00110397
61,442.293,1.08941,1.19577,1.57577,0.61044,0.65831,0.66609,0.39934,1.44234,1.25908,1.33841,0.0011015,0.0011015,0.0011015
62,449.451,1.08407,1.17954,1.55966,0.72598,0.58796,0.67672,0.40953,1.40011,1.25199,1.29749,0.00109903,0.00109903,0.00109903
63,456.487,1.06803,1.20112,1.54557,0.55005,0.68682,0.65276,0.40216,1.41098,1.25012,1.28626,0.00109655,0.00109655,0.00109655
64,463.44,1.03367,1.14786,1.52397,0.57338,0.61469,0.60571,0.34431,1.49717,1.35843,1.37346,0.00109408,0.00109408,0.00109408
65,470.433,1.05524,1.15922,1.52114,0.53602,0.67904,0.636,0.37746,1.45308,1.24856,1.35358,0.0010916,0.0010916,0.0010916
66,477.491,1.03199,1.13889,1.52835,0.53824,0.67477,0.61954,0.37394,1.41785,1.31547,1.31211,0.00108913,0.00108913,0.00108913
67,484.495,1.04698,1.15728,1.54843,0.37838,0.56429,0.47256,0.28915,1.42414,1.77826,1.29285,0.00108665,0.00108665,0.00108665
68,491.51,1.04764,1.17987,1.55268,0.62351,0.62453,0.6681,0.41157,1.37501,1.22365,1.27805,0.00108417,0.00108417,0.00108417
69,498.613,1.04309,1.13274,1.50829,0.62515,0.66148,0.65038,0.39541,1.40675,1.27712,1.27924,0.0010817,0.0010817,0.0010817
70,505.62,1.04125,1.13127,1.54005,0.6676,0.6619,0.6915,0.40746,1.43245,1.18595,1.3157,0.00107923,0.00107923,0.00107923
71,512.587,1.01719,1.08546,1.50905,0.64903,0.63505,0.67279,0.40393,1.42053,1.25688,1.31213,0.00107675,0.00107675,0.00107675
72,519.587,1.01371,1.09679,1.49847,0.69106,0.58243,0.6814,0.40696,1.42127,1.22134,1.29552,0.00107427,0.00107427,0.00107427
73,526.617,1.01694,1.08809,1.50741,0.68121,0.5867,0.66493,0.39378,1.42772,1.27031,1.2927,0.0010718,0.0010718,0.0010718
74,533.598,1.02373,1.07979,1.51782,0.64137,0.62927,0.65999,0.40023,1.42258,1.26061,1.31421,0.00106933,0.00106933,0.00106933
75,540.698,1.00807,1.07499,1.4807,0.68793,0.62697,0.68575,0.43014,1.40761,1.18337,1.3129,0.00106685,0.00106685,0.00106685
76,548.051,0.99891,1.06786,1.49755,0.61553,0.65951,0.67407,0.406,1.41181,1.21322,1.27991,0.00106437,0.00106437,0.00106437
77,555.038,1.04764,1.10518,1.50312,0.631,0.65571,0.67114,0.40219,1.42006,1.26106,1.30228,0.0010619,0.0010619,0.0010619
78,562.113,0.98559,1.04605,1.48218,0.62186,0.70139,0.70333,0.42454,1.41,1.19282,1.3022,0.00105942,0.00105942,0.00105942
79,569.066,0.99698,1.04402,1.48786,0.60841,0.6611,0.65198,0.39118,1.45205,1.33633,1.31121,0.00105695,0.00105695,0.00105695
80,576.062,1.02414,1.04796,1.4827,0.63292,0.663,0.6636,0.40126,1.39079,1.28821,1.29973,0.00105448,0.00105448,0.00105448
81,583.203,0.95943,1.00572,1.45781,0.67572,0.65249,0.70838,0.44162,1.37532,1.17563,1.26044,0.001052,0.001052,0.001052
82,590.522,0.98176,1.00306,1.47646,0.72756,0.60888,0.68092,0.41709,1.3638,1.21664,1.26964,0.00104952,0.00104952,0.00104952
83,597.502,1.01721,1.03714,1.47385,0.7473,0.61877,0.70664,0.422,1.4084,1.24698,1.26421,0.00104705,0.00104705,0.00104705
84,604.502,0.98953,0.97242,1.44237,0.63447,0.66673,0.70021,0.43104,1.37834,1.20213,1.26581,0.00104458,0.00104458,0.00104458
85,611.505,0.9852,1.00713,1.47348,0.71603,0.61097,0.65513,0.40622,1.40424,1.24483,1.2891,0.0010421,0.0010421,0.0010421
86,618.608,0.98176,1.00734,1.45929,0.65142,0.48964,0.57795,0.35765,1.39057,1.46012,1.26602,0.00103962,0.00103962,0.00103962
87,625.58,0.98986,1.0427,1.45919,0.74488,0.59801,0.68606,0.42816,1.37833,1.24005,1.29158,0.00103715,0.00103715,0.00103715
88,632.758,0.99083,1.00882,1.4662,0.74814,0.61552,0.69849,0.43591,1.36513,1.18068,1.26251,0.00103468,0.00103468,0.00103468
89,639.817,0.96003,1.00287,1.44009,0.676,0.62953,0.68937,0.42523,1.36668,1.1794,1.26043,0.0010322,0.0010322,0.0010322
90,646.821,0.94319,0.9827,1.43503,0.64341,0.63726,0.68034,0.41699,1.37672,1.18807,1.26334,0.00102972,0.00102972,0.00102972
91,653.798,0.97673,0.97957,1.4457,0.72217,0.67637,0.72153,0.44138,1.39262,1.13779,1.27324,0.00102725,0.00102725,0.00102725
92,660.813,0.97762,0.98794,1.45682,0.57318,0.62982,0.64119,0.39419,1.39118,1.31478,1.28638,0.00102478,0.00102478,0.00102478
93,667.817,0.95532,0.98052,1.42975,0.66091,0.63038,0.68937,0.42798,1.35839,1.14644,1.23641,0.0010223,0.0010223,0.0010223
94,674.954,0.95334,0.94968,1.44011,0.61749,0.62618,0.63447,0.40068,1.37149,1.28322,1.25085,0.00101983,0.00101983,0.00101983
95,682.027,0.95386,0.94781,1.42996,0.6677,0.60572,0.63615,0.38816,1.38001,1.32249,1.28047,0.00101735,0.00101735,0.00101735
96,689.026,0.96759,0.97487,1.4366,0.68548,0.60191,0.6915,0.4313,1.35161,1.15515,1.22692,0.00101488,0.00101488,0.00101488
97,696.034,0.95239,0.94652,1.42124,0.56587,0.68423,0.64667,0.40912,1.37357,1.34361,1.27548,0.0010124,0.0010124,0.0010124
98,703.047,0.98389,0.95757,1.44789,0.66244,0.67741,0.6977,0.43935,1.37413,1.11877,1.28824,0.00100993,0.00100993,0.00100993
99,710.038,0.96903,0.9407,1.45494,0.68337,0.61873,0.65883,0.41305,1.4047,1.29819,1.27414,0.00100745,0.00100745,0.00100745
100,717.187,0.95468,0.94163,1.42192,0.65795,0.68249,0.68389,0.43451,1.35246,1.21087,1.22972,0.00100497,0.00100497,0.00100497
101,724.261,0.95074,0.93785,1.45589,0.71036,0.61324,0.64892,0.39535,1.4146,1.27417,1.28697,0.0010025,0.0010025,0.0010025
102,731.427,0.93644,0.89226,1.40835,0.68924,0.68121,0.71052,0.44611,1.36336,1.13264,1.26743,0.00100003,0.00100003,0.00100003
103,738.753,0.91728,0.90714,1.40791,0.78743,0.65989,0.72753,0.45281,1.37326,1.12,1.25287,0.00099755,0.00099755,0.00099755
104,746.109,0.9125,0.91549,1.39698,0.69359,0.63448,0.66849,0.42255,1.36315,1.23177,1.26239,0.000995075,0.000995075,0.000995075
105,753.138,0.91318,0.88784,1.39437,0.6731,0.67743,0.68886,0.42577,1.36346,1.19516,1.25765,0.0009926,0.0009926,0.0009926
106,760.248,0.90683,0.92634,1.40399,0.66237,0.62884,0.65626,0.40776,1.38774,1.28879,1.23874,0.000990125,0.000990125,0.000990125
107,767.209,0.92773,0.90043,1.41996,0.73475,0.58828,0.69236,0.4332,1.36778,1.18914,1.24196,0.00098765,0.00098765,0.00098765
108,774.172,0.92022,0.88961,1.3996,0.74933,0.54103,0.67917,0.41891,1.37545,1.2634,1.26916,0.000985175,0.000985175,0.000985175
109,781.194,0.91615,0.85908,1.41449,0.80815,0.5864,0.70397,0.44742,1.35993,1.21923,1.21983,0.0009827,0.0009827,0.0009827
110,788.192,0.92639,0.88387,1.39635,0.78452,0.62909,0.72031,0.4461,1.38445,1.15844,1.29392,0.000980225,0.000980225,0.000980225
111,795.186,0.95224,0.90217,1.40334,0.7289,0.65176,0.71145,0.45151,1.33736,1.14805,1.23569,0.00097775,0.00097775,0.00097775
112,802.313,0.91709,0.88132,1.37793,0.67321,0.66498,0.66512,0.41596,1.37056,1.21942,1.23295,0.000975275,0.000975275,0.000975275
113,809.309,0.93669,0.88092,1.39168,0.67945,0.64025,0.67127,0.41669,1.36311,1.24975,1.26105,0.0009728,0.0009728,0.0009728
114,816.28,0.92394,0.88972,1.40298,0.70091,0.63861,0.69609,0.43122,1.33885,1.23331,1.21605,0.000970325,0.000970325,0.000970325
115,823.254,0.89876,0.83173,1.37522,0.67944,0.68842,0.71342,0.44233,1.36532,1.18549,1.24377,0.00096785,0.00096785,0.00096785
116,830.238,0.9073,0.84617,1.39323,0.8134,0.67492,0.75502,0.477,1.36437,1.08255,1.24438,0.000965375,0.000965375,0.000965375
117,837.55,0.88211,0.82146,1.37083,0.78654,0.61836,0.70963,0.44199,1.38221,1.19023,1.2578,0.0009629,0.0009629,0.0009629
118,844.629,0.92736,0.87069,1.39352,0.76133,0.61994,0.70334,0.43774,1.37704,1.18429,1.26866,0.000960425,0.000960425,0.000960425
119,851.554,0.90655,0.85386,1.37955,0.59875,0.70279,0.6468,0.40068,1.37348,1.34148,1.26371,0.00095795,0.00095795,0.00095795
120,858.722,0.91455,0.83314,1.37373,0.69301,0.69794,0.70327,0.43797,1.37901,1.17658,1.25354,0.000955475,0.000955475,0.000955475
121,865.691,0.91379,0.85388,1.37891,0.70881,0.62067,0.66373,0.42108,1.34515,1.24091,1.22767,0.000953,0.000953,0.000953
122,872.676,0.89024,0.84549,1.38561,0.69854,0.62442,0.67215,0.42632,1.3482,1.28897,1.24128,0.000950525,0.000950525,0.000950525
123,879.666,0.85842,0.82573,1.35631,0.60169,0.67109,0.67102,0.41592,1.35202,1.281,1.25973,0.00094805,0.00094805,0.00094805
124,886.788,0.88357,0.80676,1.34311,0.76597,0.64569,0.73073,0.46107,1.34631,1.15418,1.22937,0.000945575,0.000945575,0.000945575
125,893.782,0.8938,0.84529,1.37594,0.64455,0.66207,0.67072,0.41907,1.37189,1.30295,1.26425,0.0009431,0.0009431,0.0009431
126,900.765,0.86783,0.81167,1.35886,0.6601,0.6526,0.66595,0.42027,1.38025,1.28207,1.2581,0.000940625,0.000940625,0.000940625
127,907.698,0.89061,0.83072,1.36971,0.67461,0.61334,0.67059,0.42211,1.37965,1.28267,1.26192,0.00093815,0.00093815,0.00093815
128,914.663,0.88521,0.84535,1.37571,0.64007,0.67338,0.68513,0.4162,1.37813,1.21958,1.28191,0.000935675,0.000935675,0.000935675
129,921.664,0.89045,0.84481,1.3701,0.74758,0.64536,0.73049,0.45737,1.37567,1.11892,1.27756,0.0009332,0.0009332,0.0009332
130,928.822,0.90315,0.83093,1.36934,0.67323,0.66394,0.66625,0.42874,1.35796,1.27917,1.24664,0.000930725,0.000930725,0.000930725
131,935.798,0.89327,0.83404,1.3706,0.74213,0.67199,0.71084,0.45145,1.35439,1.13855,1.25141,0.00092825,0.00092825,0.00092825
132,942.762,0.90428,0.79689,1.35368,0.62153,0.62559,0.6433,0.40531,1.38087,1.4053,1.27034,0.000925775,0.000925775,0.000925775
133,949.884,0.86181,0.77734,1.35017,0.73141,0.65619,0.72369,0.4595,1.35179,1.2367,1.24291,0.0009233,0.0009233,0.0009233
134,956.881,0.87716,0.80425,1.34239,0.74212,0.61607,0.71134,0.44959,1.36897,1.19873,1.25271,0.000920825,0.000920825,0.000920825
