epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,267.435,0.99168,1.32429,1.49977,0.42545,0.62516,0.51849,0.39853,0.90482,1.53512,1.35105,0.00110892,0.00110892,0.00110892
59,273.729,1.01774,1.32869,1.50548,0.58398,0.60004,0.5925,0.456,0.91319,1.32386,1.3466,0.00110645,0.00110645,0.00110645
60,280.415,1.00915,1.34216,1.50731,0.55699,0.68436,0.66567,0.50545,0.92584,1.15608,1.37243,0.00110397,0.00110397,0.00110397
61,286.244,0.96591,1.30443,1.45712,0.54682,0.63264,0.62176,0.46746,0.95197,1.2623,1.39159,0.0011015,0.0011015,0.0011015
62,292.587,0.98112,1.27524,1.47636,0.38172,0.54815,0.41602,0.30576,0.93454,1.9064,1.38539,0.00109903,0.00109903,0.00109903
63,301.027,0.98754,1.30146,1.47307,0.31729,0.56698,0.40499,0.31064,0.89562,1.92912,1.36491,0.00109655,0.00109655,0.00109655
64,308.525,0.96605,1.28119,1.46753,0.52181,0.66911,0.58922,0.43917,0.94944,1.27027,1.41857,0.00109408,0.00109408,0.00109408
65,316.151,0.96975,1.24378,1.46657,0.3356,0.60186,0.42291,0.31804,0.9339,1.88743,1.37306,0.0010916,0.0010916,0.0010916
66,323.398,0.98072,1.28095,1.47912,0.61233,0.57991,0.64723,0.48441,0.9352,1.20821,1.36947,0.00108913,0.00108913,0.00108913
67,330.129,0.97086,1.24233,1.47315,0.50781,0.61939,0.58221,0.4315,0.95639,1.40493,1.40403,0.00108665,0.00108665,0.00108665
68,336.116,0.98698,1.24911,1.46959,0.39302,0.59927,0.50718,0.37404,1.00356,1.51484,1.41683,0.00108417,0.00108417,0.00108417
69,344.072,0.9604,1.25611,1.46232,0.53906,0.68021,0.6527,0.5092,0.90614,1.17582,1.34971,0.0010817,0.0010817,0.0010817
70,352.487,0.98492,1.2135,1.46389,0.5401,0.70994,0.6543,0.50266,0.8931,1.18913,1.34084,0.00107923,0.00107923,0.00107923
71,360.112,0.95731,1.20691,1.43674,0.4825,0.65947,0.58576,0.46055,0.88859,1.50584,1.32981,0.00107675,0.00107675,0.00107675
72,367.762,0.9485,1.22293,1.43846,0.5233,0.74353,0.61964,0.48918,0.87971,1.22615,1.32346,0.00107427,0.00107427,0.00107427
73,375.197,0.96032,1.2139,1.44661,0.54492,0.51033,0.5517,0.42817,0.87637,1.41843,1.30578,0.0010718,0.0010718,0.0010718
74,381.974,0.96135,1.19184,1.43793,0.548,0.69463,0.62923,0.4845,0.91141,1.26555,1.37307,0.00106933,0.00106933,0.00106933
75,388.422,0.94403,1.15695,1.43518,0.60569,0.59679,0.65123,0.5094,0.88524,1.1702,1.31368,0.00106685,0.00106685,0.00106685
76,395.271,0.92273,1.14436,1.42263,0.67487,0.61977,0.67289,0.53292,0.83085,1.13298,1.28085,0.00106437,0.00106437,0.00106437
77,403.764,0.93838,1.12786,1.41927,0.59348,0.61559,0.63201,0.49985,0.85141,1.35563,1.30208,0.0010619,0.0010619,0.0010619
78,413.323,0.93373,1.19211,1.42914,0.55,0.68594,0.64535,0.50531,0.88742,1.22681,1.31461,0.00105942,0.00105942,0.00105942
79,421.027,0.93119,1.1346,1.42283,0.62811,0.62081,0.67056,0.52317,0.85079,1.26402,1.30129,0.00105695,0.00105695,0.00105695
80,428.876,0.92553,1.14618,1.40472,0.56308,0.68195,0.63859,0.49445,0.87539,1.22622,1.33254,0.00105448,0.00105448,0.00105448
81,436.298,0.91187,1.12978,1.40058,0.50761,0.71943,0.66769,0.5204,0.83779,1.18498,1.28406,0.001052,0.001052,0.001052
82,443.727,0.88058,1.10225,1.37561,0.6136,0.57867,0.62487,0.48939,0.8756,1.23714,1.29512,0.00104952,0.00104952,0.00104952
83,450.316,0.91385,1.15777,1.40422,0.64332,0.67023,0.72076,0.56954,0.83981,1.0851,1.26883,0.00104705,0.00104705,0.00104705
84,456.511,0.89723,1.09414,1.39785,0.72727,0.59522,0.68339,0.52849,0.87459,1.11572,1.336,0.00104458,0.00104458,0.00104458
85,463.909,0.88703,1.108,1.38865,0.66677,0.64564,0.6893,0.53921,0.85156,1.13019,1.29886,0.0010421,0.0010421,0.0010421
86,472.086,0.897,1.08294,1.39916,0.61028,0.57637,0.59554,0.46281,0.90508,1.43436,1.34231,0.00103962,0.00103962,0.00103962
87,479.651,0.91481,1.11111,1.39153,0.63483,0.63127,0.62328,0.48982,0.84248,1.33463,1.28341,0.00103715,0.00103715,0.00103715
88,487.132,0.9012,1.11376,1.39125,0.58335,0.68416,0.67478,0.52961,0.81557,1.16242,1.27207,0.00103468,0.00103468,0.00103468
89,494.617,0.88241,1.05284,1.37345,0.69905,0.58456,0.66929,0.51089,0.90764,1.21787,1.33228,0.0010322,0.0010322,0.0010322
90,501.691,0.89469,1.06675,1.38014,0.63095,0.64394,0.66255,0.53099,0.81069,1.25666,1.25061,0.00102972,0.00102972,0.00102972
91,508.536,0.88486,1.06207,1.37278,0.76524,0.61408,0.72291,0.56111,0.84106,1.10023,1.27153,0.00102725,0.00102725,0.00102725
92,514.819,0.88167,1.08709,1.37228,0.66653,0.58792,0.67327,0.52419,0.83462,1.23325,1.28976,0.00102478,0.00102478,0.00102478
93,521.909,0.86662,1.0402,1.35738,0.74527,0.65617,0.71958,0.55406,0.90862,1.11917,1.33683,0.0010223,0.0010223,0.0010223
94,529.853,0.88699,1.0214,1.36963,0.65152,0.66715,0.7009,0.54391,0.86206,1.14564,1.29287,0.00101983,0.00101983,0.00101983
95,537.412,0.87853,1.05457,1.35928,0.70031,0.61195,0.69151,0.51858,0.95008,1.17688,1.37125,0.00101735,0.00101735,0.00101735
96,544.784,0.87438,1.03557,1.37037,0.65972,0.67848,0.71728,0.56199,0.86027,1.11031,1.29347,0.00101488,0.00101488,0.00101488
97,551.565,0.88961,1.03495,1.36908,0.67729,0.60293,0.68558,0.5396,0.86133,1.20017,1.30105,0.0010124,0.0010124,0.0010124
98,558.269,0.87288,1.01458,1.35926,0.65086,0.70752,0.69618,0.55146,0.82957,1.15327,1.28213,0.00100993,0.00100993,0.00100993
99,564.722,0.8223,0.98259,1.32406,0.72621,0.66788,0.7399,0.58204,0.82461,1.08138,1.25413,0.00100745,0.00100745,0.00100745
100,572.39,0.86277,0.99621,1.35448,0.67761,0.642,0.68258,0.53806,0.83797,1.15382,1.27313,0.00100497,0.00100497,0.00100497
101,580.357,0.87911,1.00138,1.37489,0.65753,0.70218,0.72199,0.58322,0.8103,1.20957,1.272,0.0010025,0.0010025,0.0010025
102,588.646,0.86971,0.98774,1.35929,0.74351,0.65145,0.69199,0.54478,0.82545,1.12909,1.26923,0.00100003,0.00100003,0.00100003
103,596.447,0.84258,0.98349,1.34963,0.68198,0.67324,0.70003,0.56099,0.82934,1.19421,1.26535,0.00099755,0.00099755,0.00099755
104,604.307,0.84923,0.98651,1.33374,0.6499,0.62989,0.66373,0.53925,0.81428,1.19265,1.25306,0.000995075,0.000995075,0.000995075
105,611.826,0.84893,0.97592,1.33945,0.61153,0.65689,0.68506,0.55459,0.79712,1.13475,1.2441,0.0009926,0.0009926,0.0009926
106,619.384,0.8416,0.96862,1.33844,0.62338,0.68564,0.69689,0.54697,0.81301,1.09221,1.25571,0.000990125,0.000990125,0.000990125
107,627.139,0.85165,0.96721,1.34032,0.50375,0.67759,0.60592,0.47306,0.83964,1.30762,1.29371,0.00098765,0.00098765,0.00098765
108,634.742,0.83618,0.96284,1.33947,0.69026,0.6107,0.66797,0.53944,0.79132,1.14388,1.2432,0.000985175,0.000985175,0.000985175
109,642.543,0.82572,0.97077,1.31136,0.58886,0.63708,0.6459,0.51067,0.81653,1.24649,1.26029,0.0009827,0.0009827,0.0009827
110,650.138,0.80491,0.9278,1.29203,0.6559,0.60015,0.67297,0.5356,0.80945,1.27303,1.25692,0.000980225,0.000980225,0.000980225
111,657.776,0.81052,0.90088,1.30851,0.70712,0.67637,0.69688,0.54764,0.81008,1.15056,1.27551,0.00097775,0.00097775,0.00097775
112,665.049,0.82721,0.91242,1.31837,0.73279,0.63539,0.72948,0.58226,0.7821,1.1002,1.23988,0.000975275,0.000975275,0.000975275
113,672.449,0.83114,0.91816,1.3266,0.57014,0.62132,0.65249,0.5278,0.79192,1.23678,1.25559,0.0009728,0.0009728,0.0009728
114,679.277,0.81574,0.94563,1.30334,0.47683,0.64812,0.59773,0.46001,0.89259,1.47708,1.32853,0.000970325,0.000970325,0.000970325
115,685.877,0.84873,0.92892,1.3374,0.73581,0.66173,0.72097,0.57712,0.83941,1.08313,1.27943,0.00096785,0.00096785,0.00096785
116,692.584,0.82107,0.91387,1.30628,0.68312,0.62141,0.70609,0.55169,0.84133,1.08737,1.29454,0.000965375,0.000965375,0.000965375
117,700.512,0.80492,0.9082,1.30185,0.58438,0.68584,0.66309,0.50844,0.88169,1.2174,1.31038,0.0009629,0.0009629,0.0009629
118,708.118,0.80655,0.88459,1.29734,0.68202,0.65503,0.70159,0.55012,0.82062,1.12895,1.25191,0.000960425,0.000960425,0.000960425
119,715.653,0.807,0.87769,1.29856,0.61259,0.72464,0.6941,0.55267,0.81902,1.09969,1.24989,0.00095795,0.00095795,0.00095795
120,723.256,0.82668,0.87928,1.31283,0.72096,0.67045,0.74093,0.58881,0.82453,1.07415,1.2799,0.000955475,0.000955475,0.000955475
121,731.139,0.79712,0.87376,1.29025,0.67527,0.65237,0.69714,0.55617,0.81804,1.14278,1.26347,0.000953,0.000953,0.000953
122,738.736,0.79658,0.89824,1.29365,0.70563,0.68104,0.71689,0.57407,0.81841,1.11431,1.27646,0.000950525,0.000950525,0.000950525
123,746.398,0.81244,0.88856,1.30639,0.74997,0.69504,0.75195,0.599,0.82607,0.98913,1.25456,0.00094805,0.00094805,0.00094805
124,754.508,0.81157,0.88056,1.30143,0.7155,0.68926,0.73789,0.59258,0.81237,1.10582,1.26312,0.000945575,0.000945575,0.000945575
125,762.127,0.79977,0.89519,1.29654,0.65919,0.62492,0.67629,0.53792,0.82727,1.22485,1.261,0.0009431,0.0009431,0.0009431
126,769.674,0.7913,0.86984,1.29531,0.58578,0.58373,0.62475,0.49622,0.80836,1.37817,1.25329,0.000940625,0.000940625,0.000940625
127,777.148,0.80835,0.85199,1.29251,0.70545,0.68244,0.75077,0.59855,0.81359,1.03002,1.25441,0.00093815,0.00093815,0.00093815
128,784.2,0.78906,0.88586,1.30677,0.7925,0.62739,0.73552,0.58586,0.8353,1.10958,1.27975,0.000935675,0.000935675,0.000935675
129,790.983,0.77343,0.829,1.26904,0.7329,0.67791,0.71722,0.57347,0.80101,1.15256,1.25232,0.0009332,0.0009332,0.0009332
130,797.454,0.79061,0.86415,1.30404,0.71336,0.68557,0.70727,0.57243,0.76874,1.18523,1.23403,0.000930725,0.000930725,0.000930725
131,804.421,0.80624,0.85791,1.29442,0.77682,0.63142,0.72253,0.57731,0.79716,1.0803,1.23005,0.00092825,0.00092825,0.00092825
132,812.297,0.78408,0.86468,1.27685,0.7285,0.70446,0.69422,0.54679,0.83082,1.1643,1.27329,0.000925775,0.000925775,0.000925775
133,819.849,0.79233,0.84218,1.28608,0.75003,0.64289,0.73764,0.60084,0.7866,1.0849,1.2296,0.0009233,0.0009233,0.0009233
134,827.896,0.79062,0.8365,1.2873,0.74652,0.69351,0.75301,0.60357,0.80181,1.08931,1.24187,0.000920825,0.000920825,0.000920825
135,835.807,0.78387,0.81886,1.28037,0.8002,0.62542,0.69693,0.56149,0.84809,1.21379,1.29032,0.00091835,0.00091835,0.00091835
136,843.379,0.78566,0.81735,1.28242,0.75708,0.6713,0.72613,0.58244,0.79296,1.19838,1.24332,0.000915875,0.000915875,0.000915875
137,850.992,0.78578,0.84048,1.28113,0.68027,0.70735,0.74043,0.60265,0.78548,1.05817,1.24236,0.0009134,0.0009134,0.0009134
138,859.079,0.76787,0.81193,1.2753,0.67624,0.7083,0.71596,0.58034,0.81532,1.09264,1.25509,0.000910925,0.000910925,0.000910925
139,866.226,0.76429,0.80566,1.27014,0.76203,0.61622,0.70094,0.565,0.78625,1.15797,1.25589,0.00090845,0.00090845,0.00090845
140,873.224,0.76722,0.79988,1.26783,0.69709,0.62941,0.70326,0.57833,0.76556,1.20564,1.22537,0.000905975,0.000905975,0.000905975
141,879.824,0.76503,0.77536,1.28027,0.75849,0.68155,0.72664,0.59378,0.77548,1.13049,1.23606,0.0009035,0.0009035,0.0009035
142,886.266,0.76684,0.81174,1.26304,0.69559,0.69951,0.74235,0.59492,0.79667,1.05488,1.27473,0.000901025,0.000901025,0.000901025
143,893.746,0.76744,0.80647,1.27642,0.72451,0.65554,0.74824,0.59607,0.808,1.06115,1.28635,0.00089855,0.00089855,0.00089855
144,901.855,0.74534,0.78971,1.25067,0.69674,0.55934,0.62038,0.48527,0.85986,1.34936,1.29948,0.000896075,0.000896075,0.000896075
145,909.603,0.75921,0.78856,1.26763,0.70598,0.66668,0.73802,0.58708,0.80531,1.06801,1.26561,0.0008936,0.0008936,0.0008936
146,917.163,0.75824,0.77911,1.26131,0.70148,0.60817,0.67335,0.54461,0.79862,1.31585,1.24002,0.000891125,0.000891125,0.000891125
147,924.792,0.77679,0.79246,1.2642,0.69419,0.6307,0.69437,0.56218,0.82969,1.15588,1.26856,0.00088865,0.00088865,0.00088865
148,932.443,0.76995,0.77769,1.26321,0.76737,0.6326,0.72085,0.58109,0.82215,1.14019,1.26538,0.000886175,0.000886175,0.000886175
149,939.96,0.77633,0.78716,1.27188,0.6896,0.71843,0.71069,0.5771,0.80726,1.20656,1.25136,0.0008837,0.0008837,0.0008837
150,947.253,0.74944,0.78348,1.25596,0.72819,0.70376,0.73425,0.59505,0.7776,1.0497,1.24151,0.000881225,0.000881225,0.000881225
151,954.05,0.74421,0.76468,1.26012,0.70488,0.67158,0.70703,0.57259,0.82512,1.15995,1.26304,0.00087875,0.00087875,0.00087875
152,960.335,0.7801,0.79055,1.27533,0.7101,0.64693,0.70142,0.56928,0.76654,1.13907,1.22396,0.000876275,0.000876275,0.000876275
153,967.323,0.71792,0.75267,1.22753,0.68206,0.63673,0.69456,0.56244,0.80372,1.1858,1.25842,0.0008738,0.0008738,0.0008738
154,974.75,0.7309,0.76925,1.25159,0.75566,0.67018,0.72765,0.58635,0.79209,1.08844,1.2484,0.000871325,0.000871325,0.000871325
155,983.02,0.7215,0.74255,1.23394,0.79787,0.65937,0.73787,0.60821,0.76941,1.0831,1.23039,0.00086885,0.00086885,0.00086885
156,991.973,0.72991,0.75187,1.24272,0.75273,0.67707,0.73186,0.58266,0.80075,1.0246,1.25888,0.000866375,0.000866375,0.000866375
157,999.518,0.73114,0.75005,1.25293,0.74616,0.69548,0.68489,0.55331,0.78369,1.20836,1.23054,0.0008639,0.0008639,0.0008639
158,1007.15,0.71709,0.74112,1.24011,0.78592,0.65183,0.73464,0.59778,0.75046,1.01491,1.2302,0.000861425,0.000861425,0.000861425
159,1014.69,0.72231,0.70166,1.23016,0.69437,0.64129,0.71099,0.57625,0.78026,1.15941,1.24308,0.00085895,0.00085895,0.00085895
160,1022.45,0.74935,0.76791,1.24856,0.74676,0.71257,0.72232,0.59684,0.75844,1.09022,1.20968,0.000856475,0.000856475,0.000856475
161,1030.14,0.73635,0.7228,1.24424,0.72982,0.70978,0.74,0.60715,0.74195,1.08488,1.19965,0.000854,0.000854,0.000854
162,1037.72,0.72738,0.70593,1.2312,0.6515,0.66165,0.6807,0.54369,0.79723,1.10259,1.24509,0.000851525,0.000851525,0.000851525
163,1045.29,0.73879,0.74043,1.2407,0.75864,0.68505,0.73078,0.60254,0.75362,1.12779,1.21785,0.00084905,0.00084905,0.00084905
164,1052.69,0.70884,0.71186,1.22712,0.71019,0.71491,0.76535,0.62837,0.77445,1.01673,1.23304,0.000846575,0.000846575,0.000846575
165,1060.51,0.70716,0.71987,1.22163,0.81141,0.58636,0.70683,0.55817,0.82297,1.13885,1.26239,0.0008441,0.0008441,0.0008441
166,1067.8,0.70572,0.71073,1.22549,0.70704,0.73257,0.73706,0.5998,0.79614,1.08305,1.23644,0.000841625,0.000841625,0.000841625
167,1074.59,0.68694,0.69267,1.20702,0.76355,0.74205,0.77182,0.6314,0.75689,1.02428,1.21114,0.00083915,0.00083915,0.00083915
168,1082.08,0.71727,0.72931,1.23592,0.78608,0.66609,0.74706,0.60965,0.75823,1.05696,1.21181,0.000836675,0.000836675,0.000836675
169,1088.4,0.70453,0.67712,1.21592,0.7179,0.70153,0.72831,0.59372,0.78244,1.13511,1.22903,0.0008342,0.0008342,0.0008342
170,1095.37,0.6953,0.70793,1.22201,0.67667,0.68869,0.70689,0.58514,0.73993,1.16397,1.20149,0.000831725,0.000831725,0.000831725
171,1102.93,0.72118,0.72125,1.24154,0.81115,0.67706,0.73711,0.59745,0.81962,1.13362,1.2456,0.00082925,0.00082925,0.00082925
172,1110.47,0.70151,0.68683,1.21783,0.75377,0.67035,0.74106,0.60683,0.7764,1.05631,1.23235,0.000826775,0.000826775,0.000826775
173,1118.02,0.70107,0.72393,1.22387,0.72484,0.66935,0.72703,0.59452,0.76925,1.07467,1.21314,0.0008243,0.0008243,0.0008243
174,1125.71,0.70116,0.68938,1.22025,0.74049,0.64047,0.71036,0.5805,0.76903,1.14862,1.21641,0.000821825,0.000821825,0.000821825
175,1133.41,0.69681,0.70718,1.21924,0.74342,0.67007,0.7377,0.59679,0.77501,1.09909,1.23755,0.00081935,0.00081935,0.00081935
176,1141.14,0.69014,0.68825,1.20674,0.77866,0.67689,0.72563,0.59216,0.7634,1.04693,1.2119,0.000816875,0.000816875,0.000816875
177,1148.57,0.68893,0.71055,1.21379,0.67232,0.69933,0.70534,0.56926,0.79559,1.10465,1.2468,0.0008144,0.0008144,0.0008144
178,1155.94,0.69811,0.69578,1.21091,0.78583,0.66798,0.74191,0.60735,0.76172,1.11858,1.22892,0.000811925,0.000811925,0.000811925
179,1163.17,0.70354,0.71236,1.22597,0.73577,0.67388,0.73198,0.59829,0.78044,1.05753,1.24212,0.00080945,0.00080945,0.00080945
180,1170.13,0.70806,0.6892,1.21321,0.69646,0.7154,0.74143,0.61009,0.75977,1.06757,1.21554,0.000806975,0.000806975,0.000806975
181,1176.86,0.71364,0.69049,1.22419,0.79794,0.6561,0.73031,0.60008,0.75951,1.10055,1.22353,0.0008045,0.0008045,0.0008045
182,1183.36,0.68517,0.66356,1.20561,0.76489,0.69081,0.731,0.59872,0.74743,1.0689,1.22265,0.000802025,0.000802025,0.000802025
183,1190.9,0.67655,0.70855,1.20458,0.74364,0.6732,0.71621,0.579,0.78748,1.09414,1.2565,0.00079955,0.00079955,0.00079955
184,1198.87,0.67535,0.67185,1.194,0.80969,0.66245,0.75295,0.61759,0.75918,1.02715,1.21817,0.000797075,0.000797075,0.000797075
185,1206.5,0.68939,0.69497,1.21271,0.77032,0.68552,0.7581,0.62495,0.75863,1.01464,1.22274,0.0007946,0.0007946,0.0007946
