epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,190.89,1.09952,1.4828,1.60802,0.44036,0.67335,0.51831,0.38558,0.97038,1.32443,1.41952,0.00114853,0.00114853,0.00114853
43,196.031,1.10822,1.49531,1.61336,0.42019,0.64847,0.51767,0.37676,1.01653,1.40863,1.46701,0.00114605,0.00114605,0.00114605
44,200.903,1.0768,1.44502,1.58676,0.4227,0.71532,0.49655,0.36869,0.99967,1.4474,1.428,0.00114357,0.00114357,0.00114357
45,205.762,1.09463,1.48181,1.58136,0.4247,0.63915,0.49075,0.35546,1.06291,1.4203,1.50201,0.0011411,0.0011411,0.0011411
46,210.723,1.08979,1.48287,1.58426,0.4769,0.71781,0.51479,0.37873,1.00126,1.41817,1.43663,0.00113863,0.00113863,0.00113863
47,215.59,1.08147,1.46068,1.5798,0.43202,0.6116,0.51186,0.38345,0.94141,1.37397,1.39369,0.00113615,0.00113615,0.00113615
48,220.549,1.08717,1.44161,1.58213,0.53714,0.61971,0.57274,0.42388,0.98861,1.29461,1.43096,0.00113368,0.00113368,0.00113368
49,225.663,1.06152,1.40555,1.55883,0.45843,0.50733,0.46326,0.34276,0.96549,1.61492,1.4052,0.0011312,0.0011312,0.0011312
50,230.547,1.06754,1.4201,1.55058,0.46483,0.68252,0.5358,0.40206,0.94269,1.52318,1.38086,0.00112873,0.00112873,0.00112873
51,235.382,1.04386,1.41318,1.52625,0.39368,0.6457,0.50886,0.36061,1.10067,1.53523,1.53274,0.00112625,0.00112625,0.00112625
52,240.202,1.06224,1.43296,1.55096,0.50843,0.59405,0.56845,0.42822,0.95001,1.33037,1.39146,0.00112378,0.00112378,0.00112378
53,245.438,1.0087,1.36569,1.50975,0.50695,0.59233,0.55138,0.4169,0.95674,1.35405,1.40702,0.0011213,0.0011213,0.0011213
54,250.253,1.04497,1.41489,1.52444,0.44284,0.65128,0.56455,0.41612,0.97971,1.29252,1.41981,0.00111882,0.00111882,0.00111882
